,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
198,Amazing,986619296.0,10.0,3.0,f,-,-,-,1225.0,0.0,0.0,XX,XX
273,BADLUCK,986619296.0,10.0,1.0,Bf,-,-,-,1859.0,5.0,0.0,XX,XX
24,ChipFly,986619296.0,10.0,10.0,c,c,c,c,655.0,100.0,0.0,Ks,8c
361,CityPam,986619296.0,10.0,4.0,f,-,-,-,12240.0,0.0,0.0,XX,XX
3,DoStuff,986619296.0,10.0,2.0,Bc,bc,bc,kc,1008.0,100.0,0.0,Kc,Th
152,Grizz,986619296.0,10.0,8.0,f,-,-,-,1923.0,0.0,0.0,XX,XX
873,JimR,986619296.0,10.0,7.0,c,c,f,-,6651.0,40.0,0.0,XX,XX
441,Oski,986619296.0,10.0,5.0,r,r,r,b,850.0,100.0,345.0,Kd,Js
70,kd,986619296.0,10.0,9.0,f,-,-,-,2446.0,0.0,0.0,XX,XX
46,playahata,986619296.0,10.0,6.0,f,-,-,-,1886.0,0.0,0.0,XX,XX
199,Amazing,986619343.0,10.0,2.0,Bf,-,-,-,1225.0,10.0,0.0,XX,XX
274,BADLUCK,986619343.0,10.0,10.0,f,-,-,-,1854.0,0.0,0.0,XX,XX
25,ChipFly,986619343.0,10.0,9.0,rc,c,c,c,555.0,80.0,0.0,Ac,Jd
362,CityPam,986619343.0,10.0,3.0,f,-,-,-,12240.0,0.0,0.0,XX,XX
4,DoStuff,986619343.0,10.0,1.0,Br,b,b,b,908.0,80.0,200.0,Kc,Kd
153,Grizz,986619343.0,10.0,7.0,f,-,-,-,1923.0,0.0,0.0,XX,XX
874,JimR,986619343.0,10.0,6.0,cc,f,-,-,6611.0,30.0,0.0,XX,XX
442,Oski,986619343.0,10.0,4.0,f,-,-,-,1095.0,0.0,0.0,XX,XX
71,kd,986619343.0,10.0,8.0,f,-,-,-,2446.0,0.0,0.0,XX,XX
47,playahata,986619343.0,10.0,5.0,f,-,-,-,1886.0,0.0,0.0,XX,XX
200,Amazing,986619378.0,10.0,1.0,Bc,b,b,b,1215.0,60.0,190.0,Ad,Jd
275,BADLUCK,986619378.0,10.0,9.0,f,-,-,-,1854.0,0.0,0.0,XX,XX
26,ChipFly,986619378.0,10.0,8.0,f,-,-,-,475.0,0.0,0.0,XX,XX
363,CityPam,986619378.0,10.0,2.0,Bk,c,c,c,12240.0,60.0,0.0,Kc,As
5,DoStuff,986619378.0,10.0,10.0,c,c,c,c,1028.0,60.0,0.0,Ks,6c
154,Grizz,986619378.0,10.0,6.0,f,-,-,-,1923.0,0.0,0.0,XX,XX
875,JimR,986619378.0,10.0,5.0,f,-,-,-,6581.0,0.0,0.0,XX,XX
443,Oski,986619378.0,10.0,3.0,f,-,-,-,1095.0,0.0,0.0,XX,XX
72,kd,986619378.0,10.0,7.0,f,-,-,-,2446.0,0.0,0.0,XX,XX
48,playahata,986619378.0,10.0,4.0,c,f,-,-,1886.0,10.0,0.0,XX,XX
201,Amazing,986619435.0,10.0,10.0,f,-,-,-,1345.0,0.0,0.0,XX,XX
276,BADLUCK,986619435.0,10.0,8.0,f,-,-,-,1854.0,0.0,0.0,XX,XX
27,ChipFly,986619435.0,10.0,7.0,rc,c,c,c,475.0,90.0,0.0,7d,7s
364,CityPam,986619435.0,10.0,1.0,Bf,-,-,-,12180.0,5.0,0.0,XX,XX
6,DoStuff,986619435.0,10.0,9.0,f,-,-,-,968.0,0.0,0.0,XX,XX
155,Grizz,986619435.0,10.0,5.0,cc,c,c,c,1923.0,90.0,0.0,Kd,Jd
876,JimR,986619435.0,10.0,4.0,rr,b,b,b,6581.0,90.0,325.0,4d,Ad
444,Oski,986619435.0,10.0,2.0,Bf,-,-,-,1095.0,10.0,0.0,XX,XX
73,kd,986619435.0,10.0,6.0,f,-,-,-,2446.0,0.0,0.0,XX,XX
49,playahata,986619435.0,10.0,3.0,ccc,kf,-,-,1876.0,40.0,0.0,XX,XX
202,Amazing,986619513.0,10.0,9.0,c,c,f,-,1345.0,20.0,0.0,XX,XX
277,BADLUCK,986619513.0,10.0,7.0,f,-,-,-,1854.0,0.0,0.0,XX,XX
28,ChipFly,986619513.0,10.0,6.0,c,b,b,b,385.0,60.0,160.0,XX,XX
365,CityPam,986619513.0,10.0,10.0,f,-,-,-,12175.0,0.0,0.0,XX,XX
7,DoStuff,986619513.0,10.0,8.0,c,c,f,-,968.0,20.0,0.0,XX,XX
156,Grizz,986619513.0,10.0,4.0,f,-,-,-,1833.0,0.0,0.0,XX,XX
877,JimR,986619513.0,10.0,3.0,f,-,-,-,6816.0,0.0,0.0,XX,XX
445,Oski,986619513.0,10.0,1.0,Bc,kc,kc,kf,1085.0,40.0,0.0,XX,XX
74,kd,986619513.0,10.0,5.0,f,-,-,-,2446.0,0.0,0.0,XX,XX
50,playahata,986619513.0,10.0,2.0,Bk,kc,kf,-,1836.0,20.0,0.0,XX,XX
203,Amazing,986619565.0,10.0,8.0,r,k,c,k,1325.0,40.0,0.0,8d,9d
278,BADLUCK,986619565.0,10.0,6.0,f,-,-,-,1854.0,0.0,0.0,XX,XX
29,ChipFly,986619565.0,10.0,5.0,f,-,-,-,485.0,0.0,0.0,XX,XX
366,CityPam,986619565.0,10.0,9.0,f,-,-,-,12175.0,0.0,0.0,XX,XX
8,DoStuff,986619565.0,10.0,7.0,f,-,-,-,948.0,0.0,0.0,XX,XX
157,Grizz,986619565.0,10.0,3.0,f,-,-,-,1833.0,0.0,0.0,XX,XX
878,JimR,986619565.0,10.0,2.0,Bc,k,b,k,6816.0,40.0,140.0,2h,Jh
446,Oski,986619565.0,10.0,10.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
75,kd,986619565.0,10.0,4.0,cc,k,f,-,2446.0,20.0,0.0,XX,XX
51,playahata,986619565.0,10.0,1.0,Bc,k,kc,k,1816.0,40.0,0.0,Tc,9s
204,Amazing,986619626.0,10.0,7.0,c,f,-,-,1285.0,10.0,0.0,XX,XX
279,BADLUCK,986619626.0,10.0,5.0,c,cc,c,c,1854.0,80.0,340.0,5c,6c
30,ChipFly,986619626.0,10.0,4.0,f,-,-,-,485.0,0.0,0.0,XX,XX
367,CityPam,986619626.0,10.0,8.0,f,-,-,-,12175.0,0.0,0.0,XX,XX
9,DoStuff,986619626.0,10.0,6.0,c,rc,c,c,948.0,80.0,0.0,Kh,9s
158,Grizz,986619626.0,10.0,2.0,Bk,br,b,b,1833.0,80.0,0.0,9d,Tc
879,JimR,986619626.0,10.0,1.0,Bc,kf,-,-,6916.0,10.0,0.0,XX,XX
447,Oski,986619626.0,10.0,9.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
76,kd,986619626.0,10.0,3.0,c,cc,c,c,2426.0,80.0,0.0,Th,9c
52,playahata,986619626.0,10.0,10.0,f,-,-,-,1776.0,0.0,0.0,XX,XX
205,Amazing,986619708.0,10.0,6.0,f,-,-,-,1275.0,0.0,0.0,XX,XX
280,BADLUCK,986619708.0,10.0,4.0,f,-,-,-,2114.0,0.0,0.0,XX,XX
31,ChipFly,986619708.0,10.0,3.0,c,kc,k,k,485.0,20.0,95.0,Ts,Jc
368,CityPam,986619708.0,10.0,7.0,c,b,k,k,12175.0,20.0,0.0,6h,6c
10,DoStuff,986619708.0,10.0,5.0,c,kc,k,k,868.0,20.0,0.0,8c,Td
159,Grizz,986619708.0,10.0,1.0,Bf,-,-,-,1753.0,5.0,0.0,XX,XX
880,JimR,986619708.0,10.0,10.0,c,c,k,k,6906.0,20.0,0.0,3h,2c
448,Oski,986619708.0,10.0,8.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
77,kd,986619708.0,10.0,2.0,Bk,kf,-,-,2346.0,10.0,0.0,XX,XX
53,playahata,986619708.0,10.0,9.0,f,-,-,-,1776.0,0.0,0.0,XX,XX
206,Amazing,986619770.0,10.0,5.0,f,-,-,-,1275.0,0.0,0.0,XX,XX
281,BADLUCK,986619770.0,10.0,3.0,f,-,-,-,2114.0,0.0,0.0,XX,XX
32,ChipFly,986619770.0,10.0,2.0,Bk,bc,kc,k,560.0,50.0,155.0,Qd,8c
369,CityPam,986619770.0,10.0,6.0,c,cf,-,-,12155.0,20.0,0.0,XX,XX
11,DoStuff,986619770.0,10.0,4.0,c,cc,kf,-,848.0,30.0,0.0,XX,XX
160,Grizz,986619770.0,10.0,10.0,c,r,b,k,1748.0,50.0,0.0,8d,9s
881,JimR,986619770.0,10.0,9.0,f,-,-,-,6886.0,0.0,0.0,XX,XX
449,Oski,986619770.0,10.0,7.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
78,kd,986619770.0,10.0,1.0,Bf,-,-,-,2336.0,5.0,0.0,XX,XX
54,playahata,986619770.0,10.0,8.0,f,-,-,-,1776.0,0.0,0.0,XX,XX
207,Amazing,986619822.0,10.0,4.0,f,-,-,-,1275.0,0.0,0.0,XX,XX
282,BADLUCK,986619822.0,10.0,2.0,Bf,-,-,-,2114.0,10.0,0.0,XX,XX
33,ChipFly,986619822.0,10.0,1.0,Bf,-,-,-,665.0,5.0,0.0,XX,XX
370,CityPam,986619822.0,10.0,5.0,f,-,-,-,12135.0,0.0,0.0,XX,XX
12,DoStuff,986619822.0,10.0,3.0,f,-,-,-,818.0,0.0,0.0,XX,XX
161,Grizz,986619822.0,10.0,9.0,c,r,b,b,1698.0,80.0,175.0,Ac,Th
882,JimR,986619822.0,10.0,8.0,f,-,-,-,6886.0,0.0,0.0,XX,XX
450,Oski,986619822.0,10.0,6.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
79,kd,986619822.0,10.0,10.0,f,-,-,-,2331.0,0.0,0.0,XX,XX
55,playahata,986619822.0,10.0,7.0,r,bc,kc,kc,1776.0,80.0,0.0,Kc,Kh
208,Amazing,986619865.0,10.0,3.0,f,-,-,-,1275.0,0.0,0.0,XX,XX
283,BADLUCK,986619865.0,10.0,1.0,Bf,-,-,-,2104.0,5.0,0.0,XX,XX
34,ChipFly,986619865.0,10.0,10.0,f,-,-,-,660.0,0.0,0.0,XX,XX
371,CityPam,986619865.0,10.0,4.0,cc,r,kc,kf,12135.0,60.0,0.0,XX,XX
13,DoStuff,986619865.0,10.0,2.0,Bc,bc,kc,kf,818.0,60.0,0.0,XX,XX
162,Grizz,986619865.0,10.0,8.0,r,c,b,b,1793.0,80.0,245.0,XX,XX
883,JimR,986619865.0,10.0,7.0,cc,c,kf,-,6886.0,40.0,0.0,XX,XX
451,Oski,986619865.0,10.0,5.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
80,kd,986619865.0,10.0,9.0,f,-,-,-,2331.0,0.0,0.0,XX,XX
56,playahata,986619865.0,10.0,6.0,f,-,-,-,1696.0,0.0,0.0,XX,XX
209,Amazing,986619935.0,10.0,2.0,Bc,kc,k,b,1275.0,50.0,190.0,XX,XX
284,BADLUCK,986619935.0,10.0,10.0,f,-,-,-,2099.0,0.0,0.0,XX,XX
35,ChipFly,986619935.0,10.0,9.0,f,-,-,-,660.0,0.0,0.0,XX,XX
372,CityPam,986619935.0,10.0,3.0,cc,b,k,f,12075.0,30.0,0.0,XX,XX
14,DoStuff,986619935.0,10.0,1.0,Bc,kc,k,kf,758.0,30.0,0.0,XX,XX
163,Grizz,986619935.0,10.0,7.0,r,c,k,f,1958.0,30.0,0.0,XX,XX
884,JimR,986619935.0,10.0,6.0,cc,c,k,f,6846.0,30.0,0.0,XX,XX
452,Oski,986619935.0,10.0,4.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
81,kd,986619935.0,10.0,8.0,f,-,-,-,2331.0,0.0,0.0,XX,XX
57,playahata,986619935.0,10.0,5.0,cc,f,-,-,1696.0,20.0,0.0,XX,XX
210,Amazing,986620014.0,10.0,1.0,Bf,-,-,-,1415.0,5.0,0.0,XX,XX
285,BADLUCK,986620014.0,10.0,9.0,f,-,-,-,2099.0,0.0,0.0,XX,XX
36,ChipFly,986620014.0,10.0,8.0,f,-,-,-,660.0,0.0,0.0,XX,XX
373,CityPam,986620014.0,10.0,2.0,Br,kKQ,-,-,12045.0,20.0,0.0,XX,XX
15,DoStuff,986620014.0,10.0,10.0,cc,c,c,f,728.0,70.0,0.0,XX,XX
164,Grizz,986620014.0,10.0,6.0,cc,c,bc,kc,1928.0,90.0,0.0,2s,Ks
885,JimR,986620014.0,10.0,5.0,cc,b,kc,kf,6816.0,70.0,0.0,XX,XX
453,Oski,986620014.0,10.0,3.0,f,-,-,-,1045.0,0.0,0.0,XX,XX
82,kd,986620014.0,10.0,7.0,cc,c,r,b,2331.0,90.0,345.0,Ad,9d
58,playahata,986620014.0,10.0,4.0,f,-,-,-,1676.0,0.0,0.0,XX,XX
215,Amazing,986620406.0,10.0,6.0,c,b,kc,k,1400.0,40.0,0.0,Th,Ac
290,BADLUCK,986620406.0,10.0,4.0,c,kf,-,-,2089.0,10.0,0.0,XX,XX
41,ChipFly,986620406.0,10.0,3.0,f,-,-,-,770.0,0.0,0.0,XX,XX
374,CityPam,986620406.0,10.0,7.0,c,f,-,-,12025.0,10.0,0.0,XX,XX
20,DoStuff,986620406.0,10.0,5.0,f,-,-,-,618.0,0.0,0.0,XX,XX
169,Grizz,986620406.0,10.0,1.0,Bc,kf,-,-,1788.0,10.0,0.0,XX,XX
890,JimR,986620406.0,10.0,10.0,c,c,f,-,6696.0,20.0,0.0,XX,XX
458,Oski,986620406.0,10.0,8.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
87,kd,986620406.0,10.0,2.0,Bk,kc,kc,k,2781.0,40.0,170.0,Qs,Kc
63,playahata,986620406.0,10.0,9.0,c,c,b,k,1566.0,40.0,0.0,8d,Ts
216,Amazing,986620474.0,10.0,5.0,c,b,b,b,1360.0,60.0,195.0,Ah,Ks
291,BADLUCK,986620474.0,10.0,3.0,f,-,-,-,2079.0,0.0,0.0,XX,XX
42,ChipFly,986620474.0,10.0,2.0,Bk,kc,kf,-,770.0,20.0,0.0,XX,XX
375,CityPam,986620474.0,10.0,6.0,f,-,-,-,12015.0,0.0,0.0,XX,XX
21,DoStuff,986620474.0,10.0,4.0,c,kc,kc,kc,618.0,60.0,0.0,9s,9d
170,Grizz,986620474.0,10.0,10.0,f,-,-,-,1778.0,0.0,0.0,XX,XX
891,JimR,986620474.0,10.0,9.0,c,c,c,f,6676.0,40.0,0.0,XX,XX
459,Oski,986620474.0,10.0,7.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
88,kd,986620474.0,10.0,1.0,Bf,-,-,-,2911.0,5.0,0.0,XX,XX
64,playahata,986620474.0,10.0,8.0,c,f,-,-,1526.0,10.0,0.0,XX,XX
217,Amazing,986620542.0,10.0,4.0,f,-,-,-,1495.0,0.0,0.0,XX,XX
292,BADLUCK,986620542.0,10.0,2.0,Bk,kf,-,-,2079.0,10.0,0.0,XX,XX
43,ChipFly,986620542.0,10.0,1.0,Bc,kf,-,-,750.0,10.0,0.0,XX,XX
376,CityPam,986620542.0,10.0,5.0,c,kc,kc,kf,12015.0,40.0,0.0,XX,XX
22,DoStuff,986620542.0,10.0,3.0,f,-,-,-,558.0,0.0,0.0,XX,XX
171,Grizz,986620542.0,10.0,9.0,c,f,-,-,1778.0,10.0,0.0,XX,XX
892,JimR,986620542.0,10.0,8.0,c,c,c,f,6636.0,40.0,0.0,XX,XX
460,Oski,986620542.0,10.0,6.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
89,kd,986620542.0,10.0,10.0,f,-,-,-,2906.0,0.0,0.0,XX,XX
65,playahata,986620542.0,10.0,7.0,c,b,b,b,1516.0,60.0,170.0,XX,XX
218,Amazing,986620602.0,10.0,3.0,f,-,-,-,1495.0,0.0,0.0,XX,XX
293,BADLUCK,986620602.0,10.0,1.0,Bf,-,-,-,2069.0,5.0,0.0,XX,XX
44,ChipFly,986620602.0,10.0,10.0,f,-,-,-,740.0,0.0,0.0,XX,XX
377,CityPam,986620602.0,10.0,4.0,cc,b,b,b,11975.0,70.0,103.0,5s,As
23,DoStuff,986620602.0,10.0,2.0,Bc,kc,kf,-,558.0,30.0,0.0,XX,XX
172,Grizz,986620602.0,10.0,8.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
893,JimR,986620602.0,10.0,7.0,c,c,f,-,6596.0,30.0,0.0,XX,XX
461,Oski,986620602.0,10.0,5.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
90,kd,986620602.0,10.0,9.0,f,-,-,-,2906.0,0.0,0.0,XX,XX
66,playahata,986620602.0,10.0,6.0,r,c,c,c,1626.0,70.0,102.0,Ad,Jd
219,Amazing,986620637.0,10.0,2.0,Bc,kf,-,-,1495.0,20.0,0.0,XX,XX
294,BADLUCK,986620637.0,10.0,10.0,f,-,-,-,2064.0,0.0,0.0,XX,XX
45,ChipFly,986620637.0,10.0,9.0,r,f,-,-,740.0,20.0,0.0,XX,XX
378,CityPam,986620637.0,10.0,3.0,cc,kc,kc,k,12008.0,50.0,0.0,Jh,7h
24,DoStuff,986620637.0,10.0,1.0,Bf,-,-,-,528.0,5.0,0.0,XX,XX
173,Grizz,986620637.0,10.0,7.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
894,JimR,986620637.0,10.0,6.0,f,-,-,-,6566.0,0.0,0.0,XX,XX
462,Oski,986620637.0,10.0,4.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
91,kd,986620637.0,10.0,8.0,f,-,-,-,2906.0,0.0,0.0,XX,XX
67,playahata,986620637.0,10.0,5.0,cc,b,b,k,1658.0,50.0,145.0,Tc,Kc
220,Amazing,986620709.0,10.0,1.0,Bf,-,-,-,1475.0,5.0,0.0,XX,XX
295,BADLUCK,986620709.0,10.0,9.0,f,-,-,-,2064.0,0.0,0.0,XX,XX
46,ChipFly,986620709.0,10.0,8.0,f,-,-,-,720.0,0.0,0.0,XX,XX
379,CityPam,986620709.0,10.0,2.0,Br,b,k,k,11958.0,30.0,0.0,9c,Kc
25,DoStuff,986620709.0,10.0,10.0,f,-,-,-,523.0,0.0,0.0,XX,XX
174,Grizz,986620709.0,10.0,6.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
895,JimR,986620709.0,10.0,5.0,cc,c,k,k,6566.0,30.0,95.0,4c,Kh
463,Oski,986620709.0,10.0,3.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
92,kd,986620709.0,10.0,7.0,f,-,-,-,2906.0,0.0,0.0,XX,XX
68,playahata,986620709.0,10.0,4.0,cc,c,k,k,1753.0,30.0,0.0,Qd,Td
221,Amazing,986620764.0,10.0,10.0,c,k,f,-,1470.0,10.0,0.0,XX,XX
296,BADLUCK,986620764.0,10.0,8.0,f,-,-,-,2064.0,0.0,0.0,XX,XX
47,ChipFly,986620764.0,10.0,7.0,f,-,-,-,720.0,0.0,0.0,XX,XX
380,CityPam,986620764.0,10.0,1.0,Bf,Q,-,-,11928.0,5.0,0.0,XX,XX
26,DoStuff,986620764.0,10.0,9.0,f,-,-,-,523.0,0.0,0.0,XX,XX
175,Grizz,986620764.0,10.0,5.0,c,k,c,r,1768.0,90.0,205.0,XX,XX
896,JimR,986620764.0,10.0,4.0,c,k,r,bf,6631.0,70.0,0.0,XX,XX
464,Oski,986620764.0,10.0,2.0,Bk,k,bf,-,1010.0,30.0,0.0,XX,XX
93,kd,986620764.0,10.0,6.0,fQ,-,-,-,2906.0,0.0,0.0,XX,XX
69,playahata,986620764.0,10.0,3.0,f,-,-,-,1723.0,0.0,0.0,XX,XX
16,DRStamp,986680654.0,10.0,4.0,c,kc,kf,-,506.0,20.0,0.0,XX,XX
325,Krahsloop,986680654.0,10.0,8.0,c,b,r,b,3402.0,80.0,200.0,XX,XX
245,Mook,986680654.0,10.0,2.0,Bk,kfQ,-,-,1140.0,10.0,0.0,XX,XX
107,PokerPaul,986680654.0,10.0,10.0,c,c,f,-,8512.0,20.0,0.0,XX,XX
176,Rabbit,986680654.0,10.0,7.0,c,kc,bc,kf,1784.0,60.0,0.0,XX,XX
11,ethanf,986680654.0,10.0,3.0,f,-,Q,-,1090.0,0.0,0.0,XX,XX
135,okinpa,986680654.0,10.0,1.0,Bc,kQ,-,-,1445.0,10.0,0.0,XX,XX
26,perfecta,986680654.0,10.0,9.0,f,-,-,-,1063.0,0.0,0.0,XX,XX
199,quantabe,986680654.0,10.0,6.0,f,-,-,-,5500.0,0.0,0.0,XX,XX
419,skitch,986680654.0,10.0,5.0,f,-,-,-,39813.0,0.0,0.0,XX,XX
173,Mike_McD,986682832.0,10.0,6.0,f,-,-,-,5424.0,0.0,0.0,XX,XX
114,PokerPaul,986682832.0,10.0,2.0,Bk,kf,-,-,8492.0,10.0,0.0,XX,XX
216,Rabbit,986682832.0,10.0,4.0,f,-,-,-,1439.0,0.0,0.0,XX,XX
157,Regstar,986682832.0,10.0,10.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
2,Roscoe,986682832.0,10.0,3.0,f,-,-,-,573.0,0.0,0.0,XX,XX
75,Undergrnd,986682832.0,10.0,9.0,f,-,-,-,5972.0,0.0,0.0,XX,XX
76,eazymoney,986682832.0,10.0,5.0,f,-,-,-,2132.0,0.0,0.0,XX,XX
22,gSpec,986682832.0,10.0,7.0,c,b,-,-,790.0,20.0,50.0,XX,XX
64,perfecta,986682832.0,10.0,8.0,c,f,-,-,518.0,10.0,0.0,XX,XX
627,smeagn,986682832.0,10.0,1.0,Bc,kf,-,-,2344.0,10.0,0.0,XX,XX
174,Mike_McD,986682875.0,10.0,5.0,f,-,-,-,5424.0,0.0,0.0,XX,XX
115,PokerPaul,986682875.0,10.0,1.0,Bf,-,-,-,8482.0,5.0,0.0,XX,XX
217,Rabbit,986682875.0,10.0,3.0,c,b,b,b,1439.0,60.0,0.0,7s,5s
158,Regstar,986682875.0,10.0,9.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
3,Roscoe,986682875.0,10.0,2.0,Bk,kc,kc,kf,573.0,40.0,0.0,XX,XX
76,Undergrnd,986682875.0,10.0,8.0,f,-,-,-,5972.0,0.0,0.0,XX,XX
77,eazymoney,986682875.0,10.0,4.0,f,-,-,-,2132.0,0.0,0.0,XX,XX
23,gSpec,986682875.0,10.0,6.0,f,-,-,-,820.0,0.0,0.0,XX,XX
65,perfecta,986682875.0,10.0,7.0,f,-,-,-,508.0,0.0,0.0,XX,XX
628,smeagn,986682875.0,10.0,10.0,c,c,c,c,2334.0,60.0,165.0,6h,Ad
175,Mike_McD,986682933.0,10.0,4.0,f,-,-,-,5424.0,0.0,0.0,XX,XX
116,PokerPaul,986682933.0,10.0,10.0,f,-,-,-,8477.0,0.0,0.0,XX,XX
218,Rabbit,986682933.0,10.0,2.0,Bk,kc,kc,kc,1379.0,60.0,0.0,4h,2c
159,Regstar,986682933.0,10.0,8.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
4,Roscoe,986682933.0,10.0,1.0,BQ,-,-,-,533.0,5.0,0.0,XX,XX
77,Undergrnd,986682933.0,10.0,7.0,c,b,b,b,5972.0,60.0,175.0,Ts,Qh
78,eazymoney,986682933.0,10.0,3.0,f,-,-,-,2132.0,0.0,0.0,XX,XX
24,gSpec,986682933.0,10.0,5.0,f,-,-,-,820.0,0.0,0.0,XX,XX
66,perfecta,986682933.0,10.0,6.0,c,kc,kc,kf,508.0,40.0,0.0,XX,XX
629,smeagn,986682933.0,10.0,9.0,c,f,-,-,2439.0,10.0,0.0,XX,XX
176,Mike_McD,986682995.0,10.0,3.0,f,-,-,-,5424.0,0.0,0.0,XX,XX
117,PokerPaul,986682995.0,10.0,9.0,c,k,kf,-,8477.0,10.0,0.0,XX,XX
219,Rabbit,986682995.0,10.0,1.0,Bf,-,-,-,1319.0,5.0,0.0,XX,XX
160,Regstar,986682995.0,10.0,7.0,f,-,-,-,1768.0,0.0,0.0,XX,XX
78,Undergrnd,986682995.0,10.0,6.0,f,-,-,-,6087.0,0.0,0.0,XX,XX
144,Zbigniew,986682995.0,10.0,10.0,c,k,b,-,11915.0,30.0,65.0,XX,XX
79,eazymoney,986682995.0,10.0,2.0,Bk,k,kf,-,2132.0,10.0,0.0,XX,XX
25,gSpec,986682995.0,10.0,4.0,f,-,-,-,820.0,0.0,0.0,XX,XX
67,perfecta,986682995.0,10.0,5.0,c,k,kf,-,468.0,10.0,0.0,XX,XX
630,smeagn,986682995.0,10.0,8.0,fQ,-,-,-,2429.0,0.0,0.0,XX,XX
0,Evolver,986683054.0,10.0,7.0,cc,cc,c,f,1000.0,70.0,0.0,XX,XX
177,Mike_McD,986683054.0,10.0,2.0,Bf,-,-,-,5424.0,10.0,0.0,XX,XX
118,PokerPaul,986683054.0,10.0,8.0,f,-,-,-,8467.0,0.0,0.0,XX,XX
220,Rabbit,986683054.0,10.0,10.0,r,rc,c,c,1314.0,90.0,0.0,Kc,As
161,Regstar,986683054.0,10.0,6.0,cc,br,b,b,1768.0,90.0,315.0,Tc,6c
79,Undergrnd,986683054.0,10.0,5.0,f,-,-,-,6087.0,0.0,0.0,XX,XX
145,Zbigniew,986683054.0,10.0,9.0,f,-,-,-,11950.0,0.0,0.0,XX,XX
80,eazymoney,986683054.0,10.0,1.0,BQ,-,-,-,2122.0,5.0,0.0,XX,XX
26,gSpec,986683054.0,10.0,3.0,f,-,-,-,820.0,0.0,0.0,XX,XX
68,perfecta,986683054.0,10.0,4.0,cc,kcc,kf,-,458.0,50.0,0.0,XX,XX
2,Evolver,986683242.0,10.0,5.0,cc,br,b,b,900.0,90.0,245.0,4s,Qc
45,Malco,986683242.0,10.0,9.0,f,-,-,-,4757.0,0.0,0.0,XX,XX
179,Mike_McD,986683242.0,10.0,10.0,f,-,-,-,5409.0,0.0,0.0,XX,XX
120,PokerPaul,986683242.0,10.0,6.0,r,f,-,-,8467.0,20.0,0.0,XX,XX
222,Rabbit,986683242.0,10.0,8.0,c,rc,c,c,1459.0,90.0,0.0,Th,Qd
163,Regstar,986683242.0,10.0,4.0,cc,kf,-,-,1963.0,20.0,0.0,XX,XX
81,Undergrnd,986683242.0,10.0,3.0,f,-,-,-,6087.0,0.0,0.0,XX,XX
147,Zbigniew,986683242.0,10.0,7.0,f,-,-,-,11930.0,0.0,0.0,XX,XX
28,gSpec,986683242.0,10.0,1.0,Bf,-,-,-,800.0,5.0,0.0,XX,XX
70,perfecta,986683242.0,10.0,2.0,Bc,kf,-,-,278.0,20.0,0.0,XX,XX
3,Evolver,986683328.0,10.0,4.0,cc,kf,-,-,1055.0,20.0,0.0,XX,XX
46,Malco,986683328.0,10.0,8.0,c,c,c,f,4757.0,60.0,0.0,XX,XX
180,Mike_McD,986683328.0,10.0,9.0,c,f,-,-,5409.0,20.0,0.0,XX,XX
121,PokerPaul,986683328.0,10.0,5.0,r,bc,kc,krr,8447.0,140.0,415.0,8d,8s
223,Rabbit,986683328.0,10.0,7.0,c,r,b,brc,1369.0,140.0,0.0,Qc,Ks
164,Regstar,986683328.0,10.0,3.0,cc,kQ,-,-,1943.0,20.0,0.0,XX,XX
82,Undergrnd,986683328.0,10.0,2.0,BQ,-,-,-,6087.0,10.0,0.0,XX,XX
148,Zbigniew,986683328.0,10.0,6.0,f,-,-,-,11930.0,0.0,0.0,XX,XX
29,gSpec,986683328.0,10.0,10.0,f,-,-,-,795.0,0.0,0.0,XX,XX
71,perfecta,986683328.0,10.0,1.0,Bf,-,-,-,258.0,5.0,0.0,XX,XX
58,CarolAnn,986683628.0,10.0,6.0,f,-,-,-,2209.0,0.0,0.0,XX,XX
7,Evolver,986683628.0,10.0,9.0,c,k,k,k,885.0,20.0,75.0,As,2s
50,Malco,986683628.0,10.0,3.0,f,-,-,-,5067.0,0.0,0.0,XX,XX
184,Mike_McD,986683628.0,10.0,4.0,cc,k,k,k,5359.0,20.0,0.0,9s,Tc
