,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
63,__RYAN__,987878702.0,7.0,1.0,Bc,b,b,b,1120.0,60.0,170.0,Ts,4s
581,lynn,987878702.0,7.0,6.0,f,-,-,-,903.0,0.0,0.0,XX,XX
348,raylow,987878702.0,7.0,3.0,f,-,-,-,2129.0,0.0,0.0,XX,XX
763,schooner,987878702.0,7.0,2.0,Bk,c,c,f,530.0,40.0,0.0,XX,XX
693,tratata,987878702.0,7.0,7.0,c,f,-,-,3059.0,10.0,0.0,XX,XX
949,CTX,987878745.0,7.0,4.0,cc,b,b,brc,1547.0,130.0,0.0,6h,4h
425,_1eyedjac,987878745.0,7.0,3.0,f,-,-,-,7515.0,0.0,0.0,XX,XX
64,__RYAN__,987878745.0,7.0,7.0,f,-,-,-,1230.0,0.0,0.0,XX,XX
582,lynn,987878745.0,7.0,5.0,cc,c,c,rr,903.0,130.0,320.0,6c,7s
349,raylow,987878745.0,7.0,2.0,Br,kc,kf,-,2129.0,30.0,0.0,XX,XX
764,schooner,987878745.0,7.0,1.0,Bcc,kc,kf,-,490.0,30.0,0.0,XX,XX
694,tratata,987878745.0,7.0,6.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
950,CTX,987878786.0,7.0,3.0,cc,f,-,-,1417.0,20.0,0.0,XX,XX
426,_1eyedjac,987878786.0,7.0,2.0,Br,b,b,kc,7515.0,70.0,215.0,Kd,Kc
65,__RYAN__,987878786.0,7.0,6.0,f,-,-,-,1230.0,0.0,0.0,XX,XX
583,lynn,987878786.0,7.0,4.0,cc,c,c,kf,1093.0,50.0,0.0,XX,XX
350,raylow,987878786.0,7.0,1.0,Bf,-,-,-,2099.0,5.0,0.0,XX,XX
765,schooner,987878786.0,7.0,7.0,cc,c,c,b,460.0,70.0,0.0,9s,Jh
695,tratata,987878786.0,7.0,5.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
951,CTX,987878838.0,7.0,2.0,Bk,k,k,kf,1397.0,10.0,0.0,XX,XX
427,_1eyedjac,987878838.0,7.0,1.0,Bc,k,k,kc,7660.0,30.0,0.0,2c,Ac
66,__RYAN__,987878838.0,7.0,5.0,f,-,-,-,1230.0,0.0,0.0,XX,XX
584,lynn,987878838.0,7.0,3.0,f,-,-,-,1043.0,0.0,0.0,XX,XX
351,raylow,987878838.0,7.0,7.0,f,-,-,-,2094.0,0.0,0.0,XX,XX
766,schooner,987878838.0,7.0,6.0,c,k,k,b,390.0,30.0,70.0,5h,9c
696,tratata,987878838.0,7.0,4.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
952,CTX,987878883.0,7.0,1.0,Bf,-,-,-,1387.0,5.0,0.0,XX,XX
428,_1eyedjac,987878883.0,7.0,7.0,c,b,b,-,7630.0,40.0,95.0,XX,XX
67,__RYAN__,987878883.0,7.0,4.0,f,-,-,-,1230.0,0.0,0.0,XX,XX
585,lynn,987878883.0,7.0,2.0,Bk,kc,kf,-,1043.0,20.0,0.0,XX,XX
352,raylow,987878883.0,7.0,6.0,c,kc,kf,-,2094.0,20.0,0.0,XX,XX
767,schooner,987878883.0,7.0,5.0,c,kf,-,-,430.0,10.0,0.0,XX,XX
697,tratata,987878883.0,7.0,3.0,f,-,-,-,3049.0,0.0,0.0,XX,XX
953,CTX,987878925.0,7.0,7.0,f,-,-,-,1382.0,0.0,0.0,XX,XX
429,_1eyedjac,987878925.0,7.0,6.0,f,-,-,-,7685.0,0.0,0.0,XX,XX
68,__RYAN__,987878925.0,7.0,3.0,c,k,kc,b,1230.0,50.0,120.0,Jc,Kd
586,lynn,987878925.0,7.0,1.0,Bc,k,kf,-,1023.0,10.0,0.0,XX,XX
353,raylow,987878925.0,7.0,5.0,f,-,-,-,2074.0,0.0,0.0,XX,XX
768,schooner,987878925.0,7.0,4.0,c,k,b,c,420.0,50.0,0.0,3c,As
698,tratata,987878925.0,7.0,2.0,Bk,k,kf,-,3049.0,10.0,0.0,XX,XX
954,CTX,987878969.0,7.0,6.0,f,-,-,-,1382.0,0.0,0.0,XX,XX
430,_1eyedjac,987878969.0,7.0,5.0,c,k,k,f,7685.0,10.0,0.0,XX,XX
69,__RYAN__,987878969.0,7.0,2.0,Bk,k,k,b,1300.0,30.0,65.0,XX,XX
587,lynn,987878969.0,7.0,7.0,c,k,k,f,1013.0,10.0,0.0,XX,XX
354,raylow,987878969.0,7.0,4.0,f,-,-,-,2074.0,0.0,0.0,XX,XX
769,schooner,987878969.0,7.0,3.0,c,k,k,f,370.0,10.0,0.0,XX,XX
699,tratata,987878969.0,7.0,1.0,Bf,-,-,-,3039.0,5.0,0.0,XX,XX
563,HOTROD,987880491.0,7.0,3.0,f,-,-,-,1767.0,0.0,0.0,XX,XX
546,Houtex,987880491.0,7.0,1.0,Bc,k,bc,bc,4970.0,90.0,0.0,8c,2h
8,Robocop,987880491.0,7.0,4.0,f,-,-,-,980.0,0.0,0.0,XX,XX
248,coyul,987880491.0,7.0,6.0,c,k,f,-,852.0,10.0,0.0,XX,XX
634,is314onu,987880491.0,7.0,5.0,c,k,r,r,2610.0,90.0,240.0,4h,Kc
655,scc,987880491.0,7.0,7.0,f,-,-,-,2334.0,0.0,0.0,XX,XX
567,shade,987880491.0,7.0,2.0,Bk,k,cc,f,1847.0,50.0,0.0,XX,XX
564,HOTROD,987880556.0,7.0,2.0,Bk,kf,-,-,1767.0,10.0,0.0,XX,XX
547,Houtex,987880556.0,7.0,7.0,f,-,-,-,4880.0,0.0,0.0,XX,XX
9,Robocop,987880556.0,7.0,3.0,c,b,-,-,980.0,20.0,45.0,XX,XX
249,coyul,987880556.0,7.0,5.0,f,-,-,-,842.0,0.0,0.0,XX,XX
635,is314onu,987880556.0,7.0,4.0,c,f,-,-,2760.0,10.0,0.0,XX,XX
656,scc,987880556.0,7.0,6.0,f,-,-,-,2334.0,0.0,0.0,XX,XX
568,shade,987880556.0,7.0,1.0,Bf,-,-,-,1797.0,5.0,0.0,XX,XX
565,HOTROD,987880575.0,7.0,1.0,Bc,kc,k,b,1757.0,40.0,70.0,XX,XX
548,Houtex,987880575.0,7.0,6.0,f,Q,-,-,4880.0,0.0,0.0,XX,XX
10,Robocop,987880575.0,7.0,2.0,Bk,kf,-,-,1005.0,10.0,0.0,XX,XX
250,coyul,987880575.0,7.0,4.0,f,-,-,-,842.0,0.0,0.0,XX,XX
636,is314onu,987880575.0,7.0,3.0,c,b,k,f,2750.0,20.0,0.0,XX,XX
657,scc,987880575.0,7.0,5.0,f,-,-,-,2334.0,0.0,0.0,XX,XX
569,shade,987880575.0,7.0,7.0,f,-,-,-,1792.0,0.0,0.0,XX,XX
149,FatOtt,987881112.0,7.0,3.0,c,b,b,b,1524.0,60.0,155.0,4h,4s
578,HOTROD,987881112.0,7.0,5.0,f,-,-,-,1632.0,0.0,0.0,XX,XX
23,Robocop,987881112.0,7.0,7.0,c,c,f,-,925.0,20.0,0.0,XX,XX
263,coyul,987881112.0,7.0,1.0,Bf,-,-,-,1052.0,5.0,0.0,XX,XX
794,sass,987881112.0,7.0,6.0,c,c,c,c,1537.0,60.0,0.0,8h,Th
670,scc,987881112.0,7.0,2.0,Bk,kf,-,-,2254.0,10.0,0.0,XX,XX
582,shade,987881112.0,7.0,4.0,f,-,-,-,1797.0,0.0,0.0,XX,XX
150,FatOtt,987881154.0,7.0,2.0,Bf,-,-,-,1619.0,10.0,0.0,XX,XX
579,HOTROD,987881154.0,7.0,4.0,f,-,-,-,1632.0,0.0,0.0,XX,XX
24,Robocop,987881154.0,7.0,6.0,f,-,-,-,905.0,0.0,0.0,XX,XX
264,coyul,987881154.0,7.0,7.0,c,c,c,k,1047.0,50.0,0.0,6d,9d
795,sass,987881154.0,7.0,5.0,r,b,b,k,1477.0,50.0,115.0,Ad,Ks
671,scc,987881154.0,7.0,1.0,Bf,-,-,-,2244.0,5.0,0.0,XX,XX
583,shade,987881154.0,7.0,3.0,f,-,-,-,1797.0,0.0,0.0,XX,XX
151,FatOtt,987881191.0,7.0,1.0,Bc,k,kf,-,1609.0,10.0,0.0,XX,XX
580,HOTROD,987881191.0,7.0,3.0,c,k,c,b,1632.0,50.0,160.0,Ad,4s
25,Robocop,987881191.0,7.0,5.0,c,k,c,c,905.0,50.0,0.0,Kh,9c
265,coyul,987881191.0,7.0,6.0,f,-,-,-,997.0,0.0,0.0,XX,XX
796,sass,987881191.0,7.0,4.0,f,-,-,-,1542.0,0.0,0.0,XX,XX
672,scc,987881191.0,7.0,7.0,f,-,-,-,2239.0,0.0,0.0,XX,XX
584,shade,987881191.0,7.0,2.0,Bk,k,b,kc,1797.0,50.0,0.0,4d,Tc
152,FatOtt,987881241.0,7.0,7.0,c,f,-,-,1599.0,20.0,0.0,XX,XX
581,HOTROD,987881241.0,7.0,2.0,Bc,kc,kr,brc,1742.0,150.0,345.0,6s,Ah
26,Robocop,987881241.0,7.0,4.0,r,b,bc,rr,855.0,150.0,0.0,6c,Kc
266,coyul,987881241.0,7.0,5.0,f,-,-,-,997.0,0.0,0.0,XX,XX
797,sass,987881241.0,7.0,3.0,cc,kf,-,-,1542.0,20.0,0.0,XX,XX
673,scc,987881241.0,7.0,6.0,f,-,-,-,2239.0,0.0,0.0,XX,XX
585,shade,987881241.0,7.0,1.0,Bf,-,-,-,1747.0,5.0,0.0,XX,XX
153,FatOtt,987881288.0,7.0,6.0,f,-,-,-,1579.0,0.0,0.0,XX,XX
582,HOTROD,987881288.0,7.0,1.0,Bf,-,-,-,1937.0,5.0,0.0,XX,XX
27,Robocop,987881288.0,7.0,3.0,r,k,k,k,705.0,20.0,45.0,6s,4d
267,coyul,987881288.0,7.0,4.0,f,-,-,-,997.0,0.0,0.0,XX,XX
798,sass,987881288.0,7.0,2.0,Bc,k,k,k,1522.0,20.0,0.0,3c,Qc
674,scc,987881288.0,7.0,5.0,f,-,-,-,2239.0,0.0,0.0,XX,XX
586,shade,987881288.0,7.0,7.0,f,-,-,-,1742.0,0.0,0.0,XX,XX
154,FatOtt,987881314.0,7.0,5.0,f,-,-,-,1579.0,0.0,0.0,XX,XX
583,HOTROD,987881314.0,7.0,7.0,c,c,c,c,1932.0,70.0,0.0,Ts,Jc
28,Robocop,987881314.0,7.0,2.0,Bf,-,-,-,730.0,10.0,0.0,XX,XX
268,coyul,987881314.0,7.0,3.0,cf,-,-,-,997.0,10.0,0.0,XX,XX
799,sass,987881314.0,7.0,1.0,Bc,b,b,b,1502.0,70.0,230.0,8c,6c
675,scc,987881314.0,7.0,4.0,f,-,-,-,2239.0,0.0,0.0,XX,XX
587,shade,987881314.0,7.0,6.0,r,c,c,c,1742.0,70.0,0.0,Qd,Ad
155,FatOtt,987881356.0,7.0,4.0,f,-,-,-,1579.0,0.0,0.0,XX,XX
584,HOTROD,987881356.0,7.0,6.0,f,-,-,-,1862.0,0.0,0.0,XX,XX
29,Robocop,987881356.0,7.0,1.0,Bc,kf,-,-,720.0,20.0,0.0,XX,XX
269,coyul,987881356.0,7.0,2.0,Bf,-,-,-,987.0,10.0,0.0,XX,XX
800,sass,987881356.0,7.0,7.0,f,-,-,-,1662.0,0.0,0.0,XX,XX
676,scc,987881356.0,7.0,3.0,r,b,b,b,2239.0,70.0,150.0,XX,XX
588,shade,987881356.0,7.0,5.0,c,c,c,f,1672.0,50.0,0.0,XX,XX
156,FatOtt,987881423.0,7.0,3.0,c,b,b,b,1579.0,60.0,135.0,XX,XX
585,HOTROD,987881423.0,7.0,5.0,f,-,-,-,1862.0,0.0,0.0,XX,XX
30,Robocop,987881423.0,7.0,7.0,c,c,f,-,700.0,20.0,0.0,XX,XX
270,coyul,987881423.0,7.0,1.0,Bf,-,-,-,977.0,5.0,0.0,XX,XX
801,sass,987881423.0,7.0,6.0,c,c,c,f,1662.0,40.0,0.0,XX,XX
677,scc,987881423.0,7.0,2.0,Bk,kf,-,-,2319.0,10.0,0.0,XX,XX
589,shade,987881423.0,7.0,4.0,f,-,-,-,1622.0,0.0,0.0,XX,XX
157,FatOtt,987881468.0,7.0,2.0,Bf,-,-,-,1654.0,10.0,0.0,XX,XX
586,HOTROD,987881468.0,7.0,4.0,f,-,-,-,1862.0,0.0,0.0,XX,XX
31,Robocop,987881468.0,7.0,6.0,f,-,-,-,680.0,0.0,0.0,XX,XX
271,coyul,987881468.0,7.0,7.0,f,-,-,-,972.0,0.0,0.0,XX,XX
802,sass,987881468.0,7.0,5.0,f,-,-,-,1622.0,0.0,0.0,XX,XX
678,scc,987881468.0,7.0,1.0,Bf,-,-,-,2309.0,5.0,0.0,XX,XX
590,shade,987881468.0,7.0,3.0,r,-,-,-,1622.0,20.0,35.0,XX,XX
599,HOTROD,987881983.0,7.0,1.0,Bf,-,-,-,1832.0,5.0,0.0,XX,XX
948,Mook,987881983.0,7.0,3.0,f,-,-,-,1597.0,0.0,0.0,XX,XX
284,coyul,987881983.0,7.0,4.0,r,b,brc,kc,782.0,130.0,0.0,Ad,Kh
815,sass,987881983.0,7.0,2.0,Bf,Q,-,-,1757.0,10.0,0.0,XX,XX
691,scc,987881983.0,7.0,6.0,f,-,-,-,2469.0,0.0,0.0,XX,XX
603,shade,987881983.0,7.0,7.0,f,-,-,-,1537.0,0.0,0.0,XX,XX
5,snuffer,987881983.0,7.0,5.0,c,c,rr,b,4294.0,130.0,275.0,Kd,Qs
600,HOTROD,987882031.0,7.0,7.0,f,-,-,-,1827.0,0.0,0.0,XX,XX
549,Houtex,987882031.0,7.0,5.0,c,k,f,-,4880.0,10.0,0.0,XX,XX
949,Mook,987882031.0,7.0,1.0,Bk,k,kf,-,1597.0,10.0,0.0,XX,XX
285,coyul,987882031.0,7.0,2.0,fQ,-,-,-,652.0,0.0,0.0,XX,XX
692,scc,987882031.0,7.0,4.0,f,-,-,-,2469.0,0.0,0.0,XX,XX
604,shade,987882031.0,7.0,6.0,c,k,r,b,1537.0,70.0,0.0,Jc,Qs
6,snuffer,987882031.0,7.0,3.0,c,k,bc,kc,4439.0,70.0,160.0,Qc,Ks
641,HOTROD,987882969.0,7.0,5.0,rc,kc,kc,k,1952.0,60.0,0.0,8d,8c
590,Houtex,987882969.0,7.0,3.0,cf,-,-,-,4770.0,10.0,0.0,XX,XX
990,Mook,987882969.0,7.0,1.0,Bf,-,-,-,1482.0,5.0,0.0,XX,XX
359,Natasha,987882969.0,7.0,4.0,f,-,-,-,805.0,0.0,0.0,XX,XX
298,b22,987882969.0,7.0,6.0,f,-,-,-,1588.0,0.0,0.0,XX,XX
159,okinpa,987882969.0,7.0,7.0,r,b,b,k,670.0,60.0,145.0,Kh,Th
727,tratata,987882969.0,7.0,2.0,Bf,-,-,-,3124.0,10.0,0.0,XX,XX
642,HOTROD,987882991.0,7.0,4.0,c,k,k,f,1892.0,10.0,0.0,XX,XX
591,Houtex,987882991.0,7.0,2.0,Bk,k,k,b,4760.0,30.0,60.0,XX,XX
991,Mook,987882991.0,7.0,7.0,f,-,-,-,1477.0,0.0,0.0,XX,XX
360,Natasha,987882991.0,7.0,3.0,f,-,-,-,805.0,0.0,0.0,XX,XX
299,b22,987882991.0,7.0,5.0,f,-,-,-,1588.0,0.0,0.0,XX,XX
160,okinpa,987882991.0,7.0,6.0,c,k,k,f,755.0,10.0,0.0,XX,XX
728,tratata,987882991.0,7.0,1.0,Bc,k,k,kf,3114.0,10.0,0.0,XX,XX
643,HOTROD,987883027.0,7.0,3.0,r,r,f,-,1882.0,40.0,0.0,XX,XX
592,Houtex,987883027.0,7.0,1.0,Bc,kc,kc,kf,4790.0,80.0,0.0,XX,XX
992,Mook,987883027.0,7.0,6.0,f,-,-,-,1477.0,0.0,0.0,XX,XX
361,Natasha,987883027.0,7.0,2.0,Bc,bc,bc,b,805.0,100.0,0.0,Qh,4d
300,b22,987883027.0,7.0,4.0,f,-,-,-,1588.0,0.0,0.0,XX,XX
161,okinpa,987883027.0,7.0,5.0,c,c,r,c,745.0,100.0,320.0,Th,5h
729,tratata,987883027.0,7.0,7.0,f,-,-,-,3104.0,0.0,0.0,XX,XX
644,HOTROD,987883071.0,7.0,2.0,Bf,-,-,-,1842.0,10.0,0.0,XX,XX
593,Houtex,987883071.0,7.0,7.0,f,-,-,-,4710.0,0.0,0.0,XX,XX
993,Mook,987883071.0,7.0,5.0,r,b,-,-,1477.0,30.0,80.0,XX,XX
362,Natasha,987883071.0,7.0,1.0,Bc,kf,-,-,705.0,20.0,0.0,XX,XX
301,b22,987883071.0,7.0,3.0,f,-,-,-,1588.0,0.0,0.0,XX,XX
162,okinpa,987883071.0,7.0,4.0,cc,kf,-,-,965.0,20.0,0.0,XX,XX
730,tratata,987883071.0,7.0,6.0,f,-,-,-,3104.0,0.0,0.0,XX,XX
645,HOTROD,987883093.0,7.0,1.0,Bf,-,-,-,1832.0,5.0,0.0,XX,XX
594,Houtex,987883093.0,7.0,6.0,f,-,-,-,4710.0,0.0,0.0,XX,XX
994,Mook,987883093.0,7.0,4.0,f,-,-,-,1527.0,0.0,0.0,XX,XX
363,Natasha,987883093.0,7.0,7.0,f,-,-,-,685.0,0.0,0.0,XX,XX
302,b22,987883093.0,7.0,2.0,Bf,-,-,-,1588.0,10.0,0.0,XX,XX
163,okinpa,987883093.0,7.0,3.0,f,-,-,-,945.0,0.0,0.0,XX,XX
731,tratata,987883093.0,7.0,5.0,r,-,-,-,3104.0,20.0,35.0,XX,XX
646,HOTROD,987883104.0,7.0,7.0,f,-,-,-,1827.0,0.0,0.0,XX,XX
595,Houtex,987883104.0,7.0,5.0,c,c,c,c,4710.0,60.0,0.0,As,2s
995,Mook,987883104.0,7.0,3.0,c,kc,kf,-,1527.0,20.0,0.0,XX,XX
364,Natasha,987883104.0,7.0,6.0,c,c,f,-,685.0,20.0,0.0,XX,XX
303,b22,987883104.0,7.0,1.0,Bc,kf,-,-,1578.0,10.0,0.0,XX,XX
164,okinpa,987883104.0,7.0,2.0,Bk,kf,-,-,945.0,10.0,0.0,XX,XX
732,tratata,987883104.0,7.0,4.0,c,b,b,b,3119.0,60.0,180.0,5h,5s
647,HOTROD,987883147.0,7.0,6.0,c,k,f,-,1827.0,10.0,0.0,XX,XX
596,Houtex,987883147.0,7.0,4.0,c,k,f,-,4650.0,10.0,0.0,XX,XX
996,Mook,987883147.0,7.0,2.0,Bk,k,b,kc,1507.0,50.0,0.0,Jd,6d
365,Natasha,987883147.0,7.0,5.0,c,k,c,b,665.0,50.0,130.0,Js,8d
304,b22,987883147.0,7.0,7.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
165,okinpa,987883147.0,7.0,1.0,Bc,k,kf,-,935.0,10.0,0.0,XX,XX
733,tratata,987883147.0,7.0,3.0,f,-,-,-,3239.0,0.0,0.0,XX,XX
648,HOTROD,987883201.0,7.0,5.0,r,b,-,-,1817.0,30.0,100.0,XX,XX
597,Houtex,987883201.0,7.0,3.0,f,-,-,-,4640.0,0.0,0.0,XX,XX
997,Mook,987883201.0,7.0,1.0,Bc,kf,-,-,1457.0,20.0,0.0,XX,XX
366,Natasha,987883201.0,7.0,4.0,cc,kf,-,-,745.0,20.0,0.0,XX,XX
305,b22,987883201.0,7.0,6.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
166,okinpa,987883201.0,7.0,7.0,c,f,-,-,925.0,20.0,0.0,XX,XX
734,tratata,987883201.0,7.0,2.0,Bf,-,-,-,3239.0,10.0,0.0,XX,XX
649,HOTROD,987883239.0,7.0,4.0,c,c,r,b,1887.0,80.0,210.0,7h,8h
598,Houtex,987883239.0,7.0,2.0,Bk,b,bc,kc,4640.0,80.0,0.0,Qc,Ts
998,Mook,987883239.0,7.0,7.0,f,-,-,-,1437.0,0.0,0.0,XX,XX
367,Natasha,987883239.0,7.0,3.0,c,c,cf,-,725.0,40.0,0.0,XX,XX
306,b22,987883239.0,7.0,5.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
167,okinpa,987883239.0,7.0,6.0,f,-,-,-,905.0,0.0,0.0,XX,XX
735,tratata,987883239.0,7.0,1.0,Bc,kf,-,-,3229.0,10.0,0.0,XX,XX
650,HOTROD,987883294.0,7.0,3.0,f,-,-,-,2017.0,0.0,0.0,XX,XX
599,Houtex,987883294.0,7.0,1.0,Br,b,b,k,4560.0,50.0,140.0,7h,7c
999,Mook,987883294.0,7.0,6.0,f,-,-,-,1437.0,0.0,0.0,XX,XX
368,Natasha,987883294.0,7.0,2.0,Bc,c,c,k,685.0,50.0,0.0,7s,3h
307,b22,987883294.0,7.0,4.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
168,okinpa,987883294.0,7.0,5.0,cc,f,-,-,905.0,20.0,0.0,XX,XX
736,tratata,987883294.0,7.0,7.0,cc,f,-,-,3219.0,20.0,0.0,XX,XX
651,HOTROD,987883332.0,7.0,2.0,Bf,-,-,-,2017.0,10.0,0.0,XX,XX
600,Houtex,987883332.0,7.0,7.0,c,r,c,f,4650.0,70.0,0.0,XX,XX
1000,Mook,987883332.0,7.0,5.0,f,-,-,-,1437.0,0.0,0.0,XX,XX
369,Natasha,987883332.0,7.0,1.0,Bc,bc,b,b,635.0,90.0,240.0,XX,XX
308,b22,987883332.0,7.0,3.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
169,okinpa,987883332.0,7.0,4.0,f,-,-,-,885.0,0.0,0.0,XX,XX
737,tratata,987883332.0,7.0,6.0,r,rc,c,f,3199.0,70.0,0.0,XX,XX
652,HOTROD,987883379.0,7.0,1.0,Bc,kf,-,-,2007.0,10.0,0.0,XX,XX
601,Houtex,987883379.0,7.0,6.0,f,-,-,-,4580.0,0.0,0.0,XX,XX
1001,Mook,987883379.0,7.0,4.0,f,-,-,-,1437.0,0.0,0.0,XX,XX
370,Natasha,987883379.0,7.0,7.0,c,f,-,-,785.0,10.0,0.0,XX,XX
309,b22,987883379.0,7.0,2.0,Bk,b,-,-,1568.0,20.0,40.0,XX,XX
170,okinpa,987883379.0,7.0,3.0,f,-,-,-,885.0,0.0,0.0,XX,XX
738,tratata,987883379.0,7.0,5.0,f,-,-,-,3129.0,0.0,0.0,XX,XX
701,HOTROD,987886217.0,7.0,4.0,cc,b,b,b,1747.0,70.0,0.0,3h,8h
399,Natasha,987886217.0,7.0,6.0,f,-,-,-,950.0,0.0,0.0,XX,XX
339,Yoshinoya,987886217.0,7.0,3.0,cc,kc,kc,kc,1935.0,70.0,190.0,7s,Ts
451,_1eyedjac,987886217.0,7.0,2.0,Bc,kf,-,-,7845.0,20.0,0.0,XX,XX
358,b22,987886217.0,7.0,5.0,f,-,-,-,2088.0,0.0,0.0,XX,XX
304,coyul,987886217.0,7.0,7.0,f,-,-,-,537.0,0.0,0.0,XX,XX
352,sefa,987886217.0,7.0,1.0,Br,kc,kf,-,852.0,30.0,0.0,XX,XX
702,HOTROD,987886278.0,7.0,3.0,cc,f,-,-,1677.0,20.0,0.0,XX,XX
400,Natasha,987886278.0,7.0,5.0,cc,r,k,b,950.0,60.0,185.0,Qd,5d
340,Yoshinoya,987886278.0,7.0,2.0,Bc,bc,k,kc,2055.0,60.0,0.0,6s,3s
452,_1eyedjac,987886278.0,7.0,1.0,Bf,-,-,-,7825.0,5.0,0.0,XX,XX
359,b22,987886278.0,7.0,4.0,f,-,-,-,2088.0,0.0,0.0,XX,XX
305,coyul,987886278.0,7.0,6.0,f,-,-,-,537.0,0.0,0.0,XX,XX
353,sefa,987886278.0,7.0,7.0,r,c,k,f,822.0,40.0,0.0,XX,XX
147,Ace_High,987886479.0,7.0,3.0,cc,k,k,b,560.0,40.0,105.0,XX,XX
403,Natasha,987886479.0,7.0,2.0,Bc,k,k,kf,1125.0,20.0,0.0,XX,XX
343,Yoshinoya,987886479.0,7.0,7.0,c,k,k,f,1980.0,20.0,0.0,XX,XX
455,_1eyedjac,987886479.0,7.0,6.0,f,-,-,-,7820.0,0.0,0.0,XX,XX
362,b22,987886479.0,7.0,1.0,Bf,-,-,-,2078.0,5.0,0.0,XX,XX
308,coyul,987886479.0,7.0,4.0,f,-,-,-,517.0,0.0,0.0,XX,XX
356,sefa,987886479.0,7.0,5.0,r,k,k,f,847.0,20.0,0.0,XX,XX
149,Ace_High,987886630.0,7.0,1.0,Bc,KQ,-,-,565.0,20.0,0.0,XX,XX
345,Yoshinoya,987886630.0,7.0,5.0,c,f,-,-,1920.0,20.0,0.0,XX,XX
457,_1eyedjac,987886630.0,7.0,4.0,c,c,b,k,7820.0,50.0,160.0,As,Jh
96,__RYAN__,987886630.0,7.0,6.0,f,-,-,-,1170.0,0.0,0.0,XX,XX
364,b22,987886630.0,7.0,7.0,f,-,-,-,2233.0,0.0,0.0,XX,XX
310,coyul,987886630.0,7.0,2.0,Bc,kf,-,-,497.0,20.0,0.0,XX,XX
358,sefa,987886630.0,7.0,3.0,r,b,kc,k,807.0,50.0,0.0,Ts,Ah
150,Ace_High,987886739.0,7.0,6.0,cc,c,b,k,545.0,60.0,220.0,Ad,Qs
347,Yoshinoya,987886739.0,7.0,3.0,rc,kf,-,-,1935.0,30.0,0.0,XX,XX
459,_1eyedjac,987886739.0,7.0,2.0,Bf,-,-,-,7910.0,10.0,0.0,XX,XX
98,__RYAN__,987886739.0,7.0,4.0,cc,b,kc,k,1170.0,60.0,0.0,7h,7s
366,b22,987886739.0,7.0,5.0,f,-,-,-,2233.0,0.0,0.0,XX,XX
312,coyul,987886739.0,7.0,7.0,f,-,-,-,472.0,0.0,0.0,XX,XX
360,sefa,987886739.0,7.0,1.0,Br,kc,kc,k,747.0,60.0,0.0,Kd,As
151,Ace_High,987886797.0,7.0,5.0,f,-,-,-,705.0,0.0,0.0,XX,XX
348,Yoshinoya,987886797.0,7.0,2.0,Bk,kc,kc,kf,1905.0,40.0,0.0,XX,XX
460,_1eyedjac,987886797.0,7.0,1.0,Bf,-,-,-,7900.0,5.0,0.0,XX,XX
99,__RYAN__,987886797.0,7.0,3.0,Q,-,-,-,1110.0,0.0,0.0,XX,XX
367,b22,987886797.0,7.0,4.0,f,-,-,-,2233.0,0.0,0.0,XX,XX
313,coyul,987886797.0,7.0,6.0,f,-,-,-,472.0,0.0,0.0,XX,XX
361,sefa,987886797.0,7.0,7.0,c,b,b,b,687.0,60.0,105.0,XX,XX
153,Ace_High,987886914.0,7.0,2.0,Bk,k,k,kf,675.0,10.0,0.0,XX,XX
350,Yoshinoya,987886914.0,7.0,6.0,c,k,k,c,1860.0,30.0,0.0,Qs,Tc
462,_1eyedjac,987886914.0,7.0,5.0,f,-,-,-,7895.0,0.0,0.0,XX,XX
100,__RYAN__,987886914.0,7.0,7.0,c,k,k,c,1110.0,30.0,0.0,6s,6c
369,b22,987886914.0,7.0,1.0,Bc,k,k,kf,2278.0,10.0,0.0,XX,XX
315,coyul,987886914.0,7.0,3.0,f,-,-,-,472.0,0.0,0.0,XX,XX
363,sefa,987886914.0,7.0,4.0,c,k,k,b,722.0,30.0,110.0,Qh,4d
154,Ace_High,987886962.0,7.0,1.0,Bc,kc,kc,k,665.0,50.0,0.0,Th,9h
351,Yoshinoya,987886962.0,7.0,5.0,c,f,-,-,1830.0,20.0,0.0,XX,XX
463,_1eyedjac,987886962.0,7.0,4.0,c,b,c,k,7895.0,50.0,180.0,Qc,Tc
101,__RYAN__,987886962.0,7.0,6.0,f,-,-,-,1080.0,0.0,0.0,XX,XX
370,b22,987886962.0,7.0,7.0,f,-,-,-,2268.0,0.0,0.0,XX,XX
316,coyul,987886962.0,7.0,2.0,Bf,-,-,-,472.0,10.0,0.0,XX,XX
364,sefa,987886962.0,7.0,3.0,r,kc,b,kQ,802.0,50.0,0.0,XX,XX
412,Natasha,987888184.0,7.0,5.0,c,c,c,f,1375.0,60.0,0.0,XX,XX
111,Spiceworm,987888184.0,7.0,7.0,f,-,-,-,1670.0,0.0,0.0,XX,XX
