,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
82,tetsu,986575278.0,6.0,5.0,f,-,-,-,2214.0,0.0,0.0,XX,XX
198,Krahsloop,986575311.0,6.0,3.0,c,b,-,-,2322.0,20.0,40.0,XX,XX
56,astray,986575311.0,6.0,2.0,Bk,kf,-,-,1615.0,10.0,0.0,XX,XX
158,lynn,986575311.0,6.0,6.0,f,-,-,-,905.0,0.0,0.0,XX,XX
3074,pokibot,986575311.0,6.0,5.0,f,-,-,-,23818.0,0.0,0.0,XX,XX
197,schooner,986575311.0,6.0,1.0,Bc,kf,-,-,595.0,10.0,0.0,XX,XX
83,tetsu,986575311.0,6.0,4.0,f,-,-,-,2214.0,0.0,0.0,XX,XX
199,Krahsloop,986575341.0,6.0,2.0,Bf,-,-,-,2342.0,10.0,0.0,XX,XX
57,astray,986575341.0,6.0,1.0,Bf,-,-,-,1605.0,5.0,0.0,XX,XX
159,lynn,986575341.0,6.0,5.0,f,-,-,-,905.0,0.0,0.0,XX,XX
3075,pokibot,986575341.0,6.0,4.0,r,b,-,-,23818.0,30.0,65.0,XX,XX
198,schooner,986575341.0,6.0,6.0,c,f,-,-,585.0,20.0,0.0,XX,XX
84,tetsu,986575341.0,6.0,3.0,f,-,-,-,2214.0,0.0,0.0,XX,XX
200,Krahsloop,986575369.0,6.0,1.0,Bf,-,-,-,2332.0,5.0,0.0,XX,XX
58,astray,986575369.0,6.0,6.0,f,-,-,-,1600.0,0.0,0.0,XX,XX
160,lynn,986575369.0,6.0,4.0,f,-,-,-,905.0,0.0,0.0,XX,XX
3076,pokibot,986575369.0,6.0,3.0,f,-,-,-,23853.0,0.0,0.0,XX,XX
199,schooner,986575369.0,6.0,5.0,c,b,b,-,565.0,40.0,65.0,XX,XX
85,tetsu,986575369.0,6.0,2.0,Bk,kc,kf,-,2214.0,20.0,0.0,XX,XX
201,Krahsloop,986575397.0,6.0,6.0,f,-,-,-,2327.0,0.0,0.0,XX,XX
59,astray,986575397.0,6.0,5.0,f,-,-,-,1600.0,0.0,0.0,XX,XX
161,lynn,986575397.0,6.0,3.0,c,b,-,-,905.0,20.0,45.0,XX,XX
3077,pokibot,986575397.0,6.0,2.0,Bk,kf,-,-,23853.0,10.0,0.0,XX,XX
200,schooner,986575397.0,6.0,4.0,c,f,-,-,590.0,10.0,0.0,XX,XX
86,tetsu,986575397.0,6.0,1.0,Bf,-,-,-,2194.0,5.0,0.0,XX,XX
183,Advisor_T,986577152.0,6.0,4.0,f,-,-,-,1370.0,0.0,0.0,XX,XX
82,PoohGo,986577152.0,6.0,5.0,f,-,-,-,1788.0,0.0,0.0,XX,XX
95,astray,986577152.0,6.0,6.0,c,k,f,-,1705.0,10.0,0.0,XX,XX
35,matsuyoi,986577152.0,6.0,1.0,Bk,k,b,-,1515.0,30.0,40.0,XX,XX
3113,pokibot,986577152.0,6.0,3.0,f,-,-,-,23638.0,0.0,0.0,XX,XX
122,tetsu,986577152.0,6.0,2.0,f,-,-,-,2504.0,0.0,0.0,XX,XX
184,Advisor_T,986577191.0,6.0,4.0,f,-,-,-,1370.0,0.0,0.0,XX,XX
83,PoohGo,986577191.0,6.0,5.0,f,-,-,-,1788.0,0.0,0.0,XX,XX
96,astray,986577191.0,6.0,6.0,r,-,-,-,1695.0,20.0,35.0,XX,XX
36,matsuyoi,986577191.0,6.0,1.0,Bf,-,-,-,1525.0,5.0,0.0,XX,XX
3114,pokibot,986577191.0,6.0,3.0,f,-,-,-,23638.0,0.0,0.0,XX,XX
123,tetsu,986577191.0,6.0,2.0,Bf,-,-,-,2504.0,10.0,0.0,XX,XX
185,Advisor_T,986577202.0,6.0,3.0,f,-,-,-,1370.0,0.0,0.0,XX,XX
84,PoohGo,986577202.0,6.0,4.0,r,b,c,k,1788.0,50.0,0.0,Kh,As
97,astray,986577202.0,6.0,5.0,f,-,-,-,1710.0,0.0,0.0,XX,XX
37,matsuyoi,986577202.0,6.0,6.0,f,-,-,-,1520.0,0.0,0.0,XX,XX
3115,pokibot,986577202.0,6.0,2.0,Bf,-,-,-,23638.0,10.0,0.0,XX,XX
124,tetsu,986577202.0,6.0,1.0,Bc,kc,b,k,2494.0,50.0,110.0,2s,2c
186,Advisor_T,986577238.0,6.0,2.0,Bc,f,-,-,1370.0,20.0,0.0,XX,XX
85,PoohGo,986577238.0,6.0,3.0,f,-,-,-,1738.0,0.0,0.0,XX,XX
98,astray,986577238.0,6.0,4.0,cc,c,r,r,1710.0,110.0,240.0,Ah,7h
38,matsuyoi,986577238.0,6.0,5.0,f,-,-,-,1520.0,0.0,0.0,XX,XX
3116,pokibot,986577238.0,6.0,1.0,Br,b,bc,bc,23628.0,110.0,0.0,7s,7c
125,tetsu,986577238.0,6.0,6.0,f,-,-,-,2554.0,0.0,0.0,XX,XX
187,Advisor_T,986577285.0,6.0,1.0,Bc,b,kc,kf,1350.0,40.0,0.0,XX,XX
86,PoohGo,986577285.0,6.0,2.0,Bk,c,kf,-,1738.0,20.0,0.0,XX,XX
99,astray,986577285.0,6.0,3.0,f,-,-,-,1840.0,0.0,0.0,XX,XX
39,matsuyoi,986577285.0,6.0,4.0,f,-,-,-,1520.0,0.0,0.0,XX,XX
3117,pokibot,986577285.0,6.0,6.0,f,-,-,-,23518.0,0.0,0.0,XX,XX
126,tetsu,986577285.0,6.0,5.0,c,c,b,b,2554.0,60.0,120.0,XX,XX
188,Advisor_T,986577320.0,6.0,6.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
87,PoohGo,986577320.0,6.0,1.0,Bc,kf,-,-,1718.0,10.0,0.0,XX,XX
100,astray,986577320.0,6.0,2.0,Bk,b,-,-,1840.0,20.0,30.0,XX,XX
40,matsuyoi,986577320.0,6.0,3.0,f,-,-,-,1520.0,0.0,0.0,XX,XX
3118,pokibot,986577320.0,6.0,5.0,f,-,-,-,23518.0,0.0,0.0,XX,XX
127,tetsu,986577320.0,6.0,4.0,f,-,-,-,2614.0,0.0,0.0,XX,XX
189,Advisor_T,986577339.0,6.0,5.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
88,PoohGo,986577339.0,6.0,6.0,f,-,-,-,1708.0,0.0,0.0,XX,XX
101,astray,986577339.0,6.0,1.0,Bc,kc,bf,-,1850.0,40.0,0.0,XX,XX
41,matsuyoi,986577339.0,6.0,2.0,Bk,kf,-,-,1520.0,10.0,0.0,XX,XX
3119,pokibot,986577339.0,6.0,4.0,f,-,-,-,23518.0,0.0,0.0,XX,XX
128,tetsu,986577339.0,6.0,3.0,c,b,r,-,2614.0,60.0,110.0,XX,XX
190,Advisor_T,986577389.0,6.0,4.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
89,PoohGo,986577389.0,6.0,5.0,c,f,-,-,1708.0,20.0,0.0,XX,XX
102,astray,986577389.0,6.0,6.0,f,-,-,-,1810.0,0.0,0.0,XX,XX
42,matsuyoi,986577389.0,6.0,1.0,Bc,kc,kf,-,1510.0,30.0,0.0,XX,XX
3120,pokibot,986577389.0,6.0,3.0,r,b,b,-,23518.0,50.0,110.0,XX,XX
129,tetsu,986577389.0,6.0,2.0,Bf,-,-,-,2664.0,10.0,0.0,XX,XX
191,Advisor_T,986577448.0,6.0,3.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
90,PoohGo,986577448.0,6.0,4.0,c,kc,kf,-,1688.0,20.0,0.0,XX,XX
103,astray,986577448.0,6.0,5.0,c,b,b,b,1810.0,60.0,0.0,Ks,3s
43,matsuyoi,986577448.0,6.0,6.0,f,-,-,-,1480.0,0.0,0.0,XX,XX
3121,pokibot,986577448.0,6.0,2.0,Bk,kf,-,-,23578.0,10.0,0.0,XX,XX
130,tetsu,986577448.0,6.0,1.0,Bc,kc,kc,kc,2654.0,60.0,150.0,Kc,Jc
192,Advisor_T,986577517.0,6.0,2.0,Bk,kf,-,-,1310.0,10.0,0.0,XX,XX
91,PoohGo,986577517.0,6.0,3.0,f,-,-,-,1668.0,0.0,0.0,XX,XX
104,astray,986577517.0,6.0,4.0,f,-,-,-,1750.0,0.0,0.0,XX,XX
44,matsuyoi,986577517.0,6.0,5.0,c,b,-,-,1480.0,20.0,35.0,XX,XX
3122,pokibot,986577517.0,6.0,1.0,Bf,-,-,-,23568.0,5.0,0.0,XX,XX
131,tetsu,986577517.0,6.0,6.0,f,-,-,-,2744.0,0.0,0.0,XX,XX
193,Advisor_T,986577541.0,6.0,1.0,Bf,-,-,-,1300.0,5.0,0.0,XX,XX
92,PoohGo,986577541.0,6.0,2.0,Bc,kr,-,-,1668.0,40.0,75.0,XX,XX
105,astray,986577541.0,6.0,3.0,f,-,-,-,1750.0,0.0,0.0,XX,XX
45,matsuyoi,986577541.0,6.0,4.0,f,-,-,-,1495.0,0.0,0.0,XX,XX
3123,pokibot,986577541.0,6.0,6.0,r,bf,-,-,23563.0,30.0,0.0,XX,XX
132,tetsu,986577541.0,6.0,5.0,f,-,-,-,2744.0,0.0,0.0,XX,XX
194,Advisor_T,986577562.0,6.0,6.0,f,-,-,-,1295.0,0.0,0.0,XX,XX
93,PoohGo,986577562.0,6.0,1.0,Bc,kr,bc,kc,1703.0,100.0,0.0,Kd,8h
106,astray,986577562.0,6.0,2.0,Bf,-,-,-,1750.0,10.0,0.0,XX,XX
46,matsuyoi,986577562.0,6.0,3.0,f,-,-,-,1495.0,0.0,0.0,XX,XX
3124,pokibot,986577562.0,6.0,5.0,r,bc,r,b,23533.0,100.0,210.0,Ks,Qs
133,tetsu,986577562.0,6.0,4.0,f,-,-,-,2744.0,0.0,0.0,XX,XX
195,Advisor_T,986577593.0,6.0,5.0,f,-,-,-,1295.0,0.0,0.0,XX,XX
94,PoohGo,986577593.0,6.0,6.0,c,k,k,k,1603.0,10.0,25.0,As,9d
107,astray,986577593.0,6.0,1.0,Bf,-,-,-,1740.0,5.0,0.0,XX,XX
47,matsuyoi,986577593.0,6.0,2.0,Bk,k,k,k,1495.0,10.0,0.0,5d,Js
3125,pokibot,986577593.0,6.0,4.0,f,-,-,-,23643.0,0.0,0.0,XX,XX
134,tetsu,986577593.0,6.0,3.0,f,-,-,-,2744.0,0.0,0.0,XX,XX
196,Advisor_T,986577623.0,6.0,4.0,rc,r,c,c,1295.0,100.0,275.0,Ad,Ks
95,PoohGo,986577623.0,6.0,5.0,cc,c,f,-,1618.0,60.0,0.0,XX,XX
108,astray,986577623.0,6.0,6.0,f,-,-,-,1735.0,0.0,0.0,XX,XX
48,matsuyoi,986577623.0,6.0,1.0,Bf,-,-,-,1485.0,5.0,0.0,XX,XX
3126,pokibot,986577623.0,6.0,3.0,rr,bc,b,b,23643.0,100.0,0.0,Jh,Jd
135,tetsu,986577623.0,6.0,2.0,Bf,-,-,-,2744.0,10.0,0.0,XX,XX
197,Advisor_T,986577656.0,6.0,3.0,f,-,-,-,1470.0,0.0,0.0,XX,XX
96,PoohGo,986577656.0,6.0,4.0,f,Q,-,-,1558.0,0.0,0.0,XX,XX
109,astray,986577656.0,6.0,5.0,f,Q,-,-,1735.0,0.0,0.0,XX,XX
49,matsuyoi,986577656.0,6.0,6.0,f,-,-,-,1480.0,0.0,0.0,XX,XX
3127,pokibot,986577656.0,6.0,2.0,Bk,KQ,-,-,23543.0,10.0,0.0,XX,XX
136,tetsu,986577656.0,6.0,1.0,Bc,k,-,-,2734.0,10.0,20.0,XX,XX
360,JohnSpot,986578901.0,6.0,1.0,Bc,kc,kc,kf,1415.0,40.0,0.0,XX,XX
78,Mike_McD,986578901.0,6.0,5.0,c,kf,-,-,4621.0,10.0,0.0,XX,XX
0,Rabbit,986578901.0,6.0,6.0,c,b,b,b,485.0,60.0,170.0,XX,XX
26,dogfish,986578901.0,6.0,3.0,c,kc,kc,kf,5122.0,40.0,0.0,XX,XX
71,moppy,986578901.0,6.0,2.0,Bk,kc,kf,-,623.0,20.0,0.0,XX,XX
465,rmcinc727,986578901.0,6.0,4.0,f,-,-,-,1955.0,0.0,0.0,XX,XX
361,JohnSpot,986578955.0,6.0,6.0,r,br,r,-,1375.0,90.0,180.0,XX,XX
79,Mike_McD,986578955.0,6.0,4.0,f,-,-,-,4611.0,0.0,0.0,XX,XX
1,Rabbit,986578955.0,6.0,5.0,f,-,-,-,595.0,0.0,0.0,XX,XX
27,dogfish,986578955.0,6.0,2.0,Bc,kf,-,-,5082.0,20.0,0.0,XX,XX
72,moppy,986578955.0,6.0,1.0,Bc,krc,bf,-,603.0,70.0,0.0,XX,XX
466,rmcinc727,986578955.0,6.0,3.0,f,-,-,-,1955.0,0.0,0.0,XX,XX
362,JohnSpot,986578984.0,6.0,5.0,f,-,-,-,1465.0,0.0,0.0,XX,XX
80,Mike_McD,986578984.0,6.0,3.0,rr,b,b,-,4611.0,70.0,135.0,XX,XX
2,Rabbit,986578984.0,6.0,4.0,rc,c,f,-,595.0,50.0,0.0,XX,XX
28,dogfish,986578984.0,6.0,1.0,Bf,-,-,-,5062.0,5.0,0.0,XX,XX
73,moppy,986578984.0,6.0,6.0,f,-,-,-,533.0,0.0,0.0,XX,XX
467,rmcinc727,986578984.0,6.0,2.0,Bf,-,-,-,1955.0,10.0,0.0,XX,XX
363,JohnSpot,986579009.0,6.0,4.0,f,-,-,-,1465.0,0.0,0.0,XX,XX
81,Mike_McD,986579009.0,6.0,2.0,Bc,c,r,b,4676.0,90.0,240.0,6h,5s
3,Rabbit,986579009.0,6.0,3.0,r,c,f,-,545.0,30.0,0.0,XX,XX
29,dogfish,986579009.0,6.0,6.0,f,-,-,-,5057.0,0.0,0.0,XX,XX
74,moppy,986579009.0,6.0,5.0,c,c,f,-,533.0,30.0,0.0,XX,XX
468,rmcinc727,986579009.0,6.0,1.0,Bc,b,bc,kc,1945.0,90.0,0.0,Kh,Ah
364,JohnSpot,986579053.0,6.0,3.0,f,-,-,-,1465.0,0.0,0.0,XX,XX
82,Mike_McD,986579053.0,6.0,1.0,Bf,-,-,-,4826.0,5.0,0.0,XX,XX
4,Rabbit,986579053.0,6.0,2.0,Bc,b,b,b,515.0,70.0,145.0,Kc,9h
30,dogfish,986579053.0,6.0,5.0,r,c,c,c,5057.0,70.0,0.0,Jd,Ad
75,moppy,986579053.0,6.0,4.0,f,-,-,-,503.0,0.0,0.0,XX,XX
469,rmcinc727,986579053.0,6.0,6.0,f,-,-,-,1855.0,0.0,0.0,XX,XX
365,JohnSpot,986579079.0,6.0,2.0,Bk,k,k,f,1465.0,10.0,0.0,XX,XX
83,Mike_McD,986579079.0,6.0,6.0,f,-,-,-,4821.0,0.0,0.0,XX,XX
5,Rabbit,986579079.0,6.0,1.0,Bc,k,k,b,590.0,30.0,50.0,XX,XX
31,dogfish,986579079.0,6.0,4.0,f,-,-,-,4987.0,0.0,0.0,XX,XX
76,moppy,986579079.0,6.0,3.0,f,-,-,-,503.0,0.0,0.0,XX,XX
470,rmcinc727,986579079.0,6.0,5.0,c,k,k,f,1855.0,10.0,0.0,XX,XX
7,BrokeFux,986586042.0,6.0,3.0,f,-,-,-,1295.0,0.0,0.0,XX,XX
95,jd,986586042.0,6.0,6.0,c,c,c,f,3564.0,40.0,0.0,XX,XX
12,nikopol,986586042.0,6.0,1.0,Bc,kf,-,-,880.0,10.0,0.0,XX,XX
85,puggy,986586042.0,6.0,5.0,f,-,-,-,2155.0,0.0,0.0,XX,XX
570,rmcinc727,986586042.0,6.0,4.0,f,-,-,-,2215.0,0.0,0.0,XX,XX
587,smeagn,986586042.0,6.0,2.0,Bk,b,b,b,2402.0,60.0,110.0,XX,XX
8,BrokeFux,986586111.0,6.0,2.0,Bk,k,kf,-,1295.0,10.0,0.0,XX,XX
96,jd,986586111.0,6.0,5.0,c,k,b,-,3524.0,30.0,60.0,XX,XX
13,nikopol,986586111.0,6.0,6.0,f,-,-,-,870.0,0.0,0.0,XX,XX
86,puggy,986586111.0,6.0,4.0,f,-,-,-,2155.0,0.0,0.0,XX,XX
571,rmcinc727,986586111.0,6.0,3.0,c,k,kf,-,2215.0,10.0,0.0,XX,XX
588,smeagn,986586111.0,6.0,1.0,Bc,k,kf,-,2452.0,10.0,0.0,XX,XX
9,BrokeFux,986586158.0,6.0,1.0,Bf,-,-,-,1285.0,5.0,0.0,XX,XX
97,jd,986586158.0,6.0,4.0,cc,f,-,-,3554.0,20.0,0.0,XX,XX
14,nikopol,986586158.0,6.0,6.0,cc,f,-,-,870.0,20.0,0.0,XX,XX
87,puggy,986586158.0,6.0,3.0,f,-,-,-,2155.0,0.0,0.0,XX,XX
572,rmcinc727,986586158.0,6.0,2.0,Br,b,-,-,2205.0,30.0,75.0,XX,XX
589,smeagn,986586158.0,6.0,5.0,Q,-,-,-,2442.0,0.0,0.0,XX,XX
16,BrokeFux,986586483.0,6.0,5.0,cc,kc,cr,f,1280.0,110.0,0.0,XX,XX
41,RonJeremy,986586483.0,6.0,2.0,BQ,-,-,-,2062.0,10.0,0.0,XX,XX
104,jd,986586483.0,6.0,1.0,Bc,kc,brc,b,3394.0,130.0,400.0,Ac,Jd
21,nikopol,986586483.0,6.0,4.0,f,-,-,-,705.0,0.0,0.0,XX,XX
94,puggy,986586483.0,6.0,6.0,r,b,rc,c,2520.0,130.0,0.0,Jc,Qs
0,sefa,986586483.0,6.0,3.0,cc,kf,-,-,1600.0,20.0,0.0,XX,XX
17,BrokeFux,986586554.0,6.0,4.0,c,kf,-,-,1170.0,10.0,0.0,XX,XX
384,Panfried,986586554.0,6.0,3.0,f,-,-,-,1312.0,0.0,0.0,XX,XX
105,jd,986586554.0,6.0,6.0,c,f,-,-,3664.0,10.0,0.0,XX,XX
22,nikopol,986586554.0,6.0,2.0,c,kf,-,-,705.0,10.0,0.0,XX,XX
95,puggy,986586554.0,6.0,5.0,c,b,b,k,2390.0,40.0,110.0,Ts,Qd
1,sefa,986586554.0,6.0,1.0,Bk,kc,kc,k,1580.0,40.0,0.0,9c,Ad
0,AceSpades,986598996.0,6.0,6.0,KQ,-,-,-,1000.0,0.0,0.0,XX,XX
0,BigStuff,986598996.0,6.0,1.0,BKQ,-,-,-,1760.0,5.0,0.0,XX,XX
47,MistyAZ2,986598996.0,6.0,4.0,KQ,-,-,-,2606.0,0.0,0.0,XX,XX
108,RiverRatt,986598996.0,6.0,3.0,KQ,-,-,-,2005.0,0.0,0.0,XX,XX
1,dookey,986598996.0,6.0,5.0,KQ,-,-,-,1000.0,0.0,0.0,XX,XX
17,joeyrob,986598996.0,6.0,2.0,B,-,-,-,2175.0,10.0,15.0,XX,XX
232,Houtex,986600106.0,6.0,2.0,Br,b,b,kc,3248.0,70.0,175.0,Js,Jh
89,Paganus,986600106.0,6.0,1.0,Bf,-,-,-,2400.0,5.0,0.0,XX,XX
94,Patoot,986600106.0,6.0,6.0,cf,-,-,-,1214.0,10.0,0.0,XX,XX
101,Rabbit,986600106.0,6.0,5.0,cc,c,c,b,180.0,70.0,0.0,7h,2h
66,pc,986600106.0,6.0,3.0,f,-,-,-,1110.0,0.0,0.0,XX,XX
610,smeagn,986600106.0,6.0,4.0,cc,f,-,-,2499.0,20.0,0.0,XX,XX
233,Houtex,986600148.0,6.0,1.0,Bc,k,b,-,3353.0,30.0,60.0,XX,XX
90,Paganus,986600148.0,6.0,6.0,f,-,-,-,2395.0,0.0,0.0,XX,XX
95,Patoot,986600148.0,6.0,5.0,f,-,-,-,1204.0,0.0,0.0,XX,XX
102,Rabbit,986600148.0,6.0,4.0,c,k,f,-,110.0,10.0,0.0,XX,XX
67,pc,986600148.0,6.0,2.0,Bk,k,f,-,1110.0,10.0,0.0,XX,XX
611,smeagn,986600148.0,6.0,3.0,c,k,f,-,2479.0,10.0,0.0,XX,XX
96,Paganus,986600472.0,6.0,3.0,c,kf,-,-,2255.0,10.0,0.0,XX,XX
101,Patoot,986600472.0,6.0,2.0,Bk,kf,-,-,1144.0,10.0,0.0,XX,XX
108,Rabbit,986600472.0,6.0,5.0,c,b,b,kf,320.0,40.0,0.0,XX,XX
66,cueball,986600472.0,6.0,1.0,Bf,-,-,-,1385.0,5.0,0.0,XX,XX
28,nikopol,986600472.0,6.0,6.0,c,c,c,b,868.0,60.0,125.0,XX,XX
617,smeagn,986600472.0,6.0,4.0,f,-,-,-,2274.0,0.0,0.0,XX,XX
97,Paganus,986600502.0,6.0,2.0,Bk,kf,-,-,2245.0,10.0,0.0,XX,XX
102,Patoot,986600502.0,6.0,1.0,Bc,kc,kc,kc,1134.0,60.0,0.0,6d,Qh
109,Rabbit,986600502.0,6.0,4.0,f,-,-,-,280.0,0.0,0.0,XX,XX
67,cueball,986600502.0,6.0,6.0,c,b,b,b,1380.0,60.0,130.0,Js,Kc
29,nikopol,986600502.0,6.0,5.0,f,-,-,-,933.0,0.0,0.0,XX,XX
618,smeagn,986600502.0,6.0,3.0,f,-,-,-,2274.0,0.0,0.0,XX,XX
98,Paganus,986600535.0,6.0,1.0,Bc,b,b,b,2235.0,70.0,190.0,XX,XX
103,Patoot,986600535.0,6.0,6.0,c,c,f,-,1074.0,30.0,0.0,XX,XX
110,Rabbit,986600535.0,6.0,3.0,f,-,-,-,280.0,0.0,0.0,XX,XX
68,cueball,986600535.0,6.0,5.0,c,f,-,-,1450.0,20.0,0.0,XX,XX
30,nikopol,986600535.0,6.0,4.0,r,c,c,f,933.0,50.0,0.0,XX,XX
619,smeagn,986600535.0,6.0,2.0,Bc,f,-,-,2274.0,20.0,0.0,XX,XX
99,Paganus,986600582.0,6.0,6.0,c,f,-,-,2355.0,10.0,0.0,XX,XX
104,Patoot,986600582.0,6.0,5.0,c,rr,b,b,1044.0,90.0,255.0,XX,XX
111,Rabbit,986600582.0,6.0,2.0,Bk,kf,-,-,280.0,10.0,0.0,XX,XX
69,cueball,986600582.0,6.0,4.0,c,brc,kc,kf,1430.0,70.0,0.0,XX,XX
31,nikopol,986600582.0,6.0,3.0,c,kcc,kc,kf,883.0,70.0,0.0,XX,XX
620,smeagn,986600582.0,6.0,1.0,Bf,-,-,-,2254.0,5.0,0.0,XX,XX
241,Houtex,986600767.0,6.0,4.0,cc,c,c,f,3503.0,70.0,0.0,XX,XX
102,Paganus,986600767.0,6.0,3.0,rr,b,b,b,2635.0,90.0,215.0,XX,XX
107,Patoot,986600767.0,6.0,2.0,Brc,kc,kf,-,1089.0,50.0,0.0,XX,XX
114,Rabbit,986600767.0,6.0,5.0,f,-,-,-,250.0,0.0,0.0,XX,XX
72,cueball,986600767.0,6.0,1.0,Bf,-,-,-,1350.0,5.0,0.0,XX,XX
34,nikopol,986600767.0,6.0,6.0,f,-,-,-,943.0,0.0,0.0,XX,XX
242,Houtex,986600810.0,6.0,3.0,cc,br,b,b,3433.0,90.0,275.0,Ks,Ts
103,Paganus,986600810.0,6.0,2.0,Bc,kf,-,-,2760.0,20.0,0.0,XX,XX
108,Patoot,986600810.0,6.0,1.0,Bf,-,-,-,1039.0,5.0,0.0,XX,XX
115,Rabbit,986600810.0,6.0,4.0,f,-,-,-,250.0,0.0,0.0,XX,XX
73,cueball,986600810.0,6.0,6.0,r,rc,c,f,1345.0,70.0,0.0,XX,XX
35,nikopol,986600810.0,6.0,5.0,cc,cc,c,c,943.0,90.0,0.0,6c,5h
243,Houtex,986600851.0,6.0,2.0,Br,kc,kf,-,3618.0,30.0,0.0,XX,XX
104,Paganus,986600851.0,6.0,1.0,Bcc,kf,-,-,2740.0,20.0,0.0,XX,XX
109,Patoot,986600851.0,6.0,6.0,cc,Q,-,-,1034.0,20.0,0.0,XX,XX
116,Rabbit,986600851.0,6.0,3.0,cc,kc,kc,kf,250.0,50.0,0.0,XX,XX
74,cueball,986600851.0,6.0,5.0,cc,b,b,b,1275.0,70.0,210.0,XX,XX
36,nikopol,986600851.0,6.0,4.0,cc,kf,-,-,853.0,20.0,0.0,XX,XX
62,Flash_man,986607768.0,6.0,4.0,rc,b,rc,c,1095.0,120.0,315.0,Ad,3h
140,Guibox,986607768.0,6.0,6.0,c,c,f,-,1435.0,40.0,0.0,XX,XX
213,King_Fish,986607768.0,6.0,1.0,Bf,-,-,-,1198.0,5.0,0.0,XX,XX
206,Roxanne,986607768.0,6.0,5.0,r,f,-,-,468.0,30.0,0.0,XX,XX
0,Texas,986607768.0,6.0,3.0,KQ,-,-,-,1000.0,0.0,0.0,XX,XX
1,hanshan,986607768.0,6.0,2.0,Bc,kc,br,b,720.0,120.0,0.0,Th,Jd
68,Flash_man,986607982.0,6.0,3.0,cc,kc,bc,kc,1855.0,90.0,0.0,7s,5h
219,King_Fish,986607982.0,6.0,6.0,f,-,-,-,1123.0,0.0,0.0,XX,XX
212,Roxanne,986607982.0,6.0,4.0,r,b,r,b,218.0,90.0,240.0,3s,4h
2,Texas,986607982.0,6.0,5.0,c,c,Q,-,980.0,30.0,0.0,XX,XX
7,hanshan,986607982.0,6.0,1.0,Bc,kf,-,-,495.0,20.0,0.0,XX,XX
194,jack,986607982.0,6.0,2.0,Bf,-,-,-,4393.0,10.0,0.0,XX,XX
95,Flash_man,986608792.0,6.0,1.0,Bc,kf,-,-,2338.0,10.0,0.0,XX,XX
239,Roxanne,986608792.0,6.0,2.0,Bk,kc,kc,kf,1062.0,40.0,0.0,XX,XX
1,bocaj,986608792.0,6.0,3.0,f,-,-,-,326.0,0.0,0.0,XX,XX
34,hanshan,986608792.0,6.0,5.0,c,b,b,b,455.0,60.0,110.0,XX,XX
221,jack,986608792.0,6.0,6.0,f,-,-,-,4536.0,0.0,0.0,XX,XX
74,okinpa,986608792.0,6.0,4.0,f,-,-,-,995.0,0.0,0.0,XX,XX
96,Flash_man,986608826.0,6.0,6.0,rc,k,c,f,2308.0,60.0,0.0,XX,XX
240,Roxanne,986608826.0,6.0,1.0,Bcc,k,b,bc,1022.0,100.0,0.0,9c,Kh
2,bocaj,986608826.0,6.0,2.0,Bf,-,-,-,326.0,10.0,0.0,XX,XX
35,hanshan,986608826.0,6.0,4.0,cc,k,c,r,505.0,100.0,330.0,Td,Js
222,jack,986608826.0,6.0,5.0,f,-,-,-,4536.0,0.0,0.0,XX,XX
75,okinpa,986608826.0,6.0,3.0,rr,k,c,f,995.0,60.0,0.0,XX,XX
97,Flash_man,986608859.0,6.0,5.0,rc,c,c,f,2248.0,70.0,0.0,XX,XX
241,Roxanne,986608859.0,6.0,6.0,rc,c,f,-,922.0,50.0,0.0,XX,XX
3,bocaj,986608859.0,6.0,1.0,Bf,-,-,-,316.0,5.0,0.0,XX,XX
36,hanshan,986608859.0,6.0,3.0,f,-,-,-,735.0,0.0,0.0,XX,XX
223,jack,986608859.0,6.0,4.0,cr,b,b,b,4536.0,90.0,285.0,XX,XX
76,okinpa,986608859.0,6.0,2.0,Bcc,kc,kc,kf,935.0,70.0,0.0,XX,XX
98,Flash_man,986608935.0,6.0,4.0,cc,f,-,-,2178.0,20.0,0.0,XX,XX
242,Roxanne,986608935.0,6.0,5.0,r,rc,k,c,872.0,70.0,165.0,Jd,Ad
4,bocaj,986608935.0,6.0,6.0,f,-,-,-,311.0,0.0,0.0,XX,XX
37,hanshan,986608935.0,6.0,2.0,Bc,br,k,b,735.0,70.0,0.0,8c,Qc
224,jack,986608935.0,6.0,3.0,f,-,-,-,4731.0,0.0,0.0,XX,XX
77,okinpa,986608935.0,6.0,1.0,Bf,-,-,-,865.0,5.0,0.0,XX,XX
43,IrishBrat,986610049.0,6.0,2.0,Bcc,b,b,b,1260.0,90.0,0.0,Qc,Td
257,Roxanne,986610049.0,6.0,4.0,rr,c,c,c,587.0,90.0,295.0,4s,4c
19,bocaj,986610049.0,6.0,5.0,rc,c,c,f,296.0,70.0,0.0,XX,XX
211,flubnurd2,986610049.0,6.0,1.0,Bf,-,-,-,11959.0,5.0,0.0,XX,XX
239,jack,986610049.0,6.0,6.0,f,-,-,-,4746.0,0.0,0.0,XX,XX
