,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
5085,pokibot,986946170.0,9.0,2.0,Br,kf,-,-,21967.0,20.0,0.0,XX,XX
149,Bug,986946232.0,9.0,5.0,cc,f,-,-,7816.0,20.0,0.0,XX,XX
49,Gunmetal,986946232.0,9.0,8.0,cc,c,c,c,951.0,70.0,0.0,7h,6d
248,King_Fish,986946232.0,9.0,6.0,f,-,-,-,440.0,0.0,0.0,XX,XX
302,Malco,986946232.0,9.0,9.0,f,-,-,-,6511.0,0.0,0.0,XX,XX
106,USABot,986946232.0,9.0,7.0,f,-,-,-,2310.0,0.0,0.0,XX,XX
44,bastard,986946232.0,9.0,2.0,Bf,-,-,-,2700.0,10.0,0.0,XX,XX
116,coyul,986946232.0,9.0,3.0,f,-,-,-,5868.0,0.0,0.0,XX,XX
281,eazymoney,986946232.0,9.0,4.0,f,-,-,-,1402.0,0.0,0.0,XX,XX
5086,pokibot,986946232.0,9.0,1.0,Br,b,b,b,21947.0,70.0,170.0,Qh,Qd
150,Bug,986946268.0,9.0,4.0,f,-,-,-,7796.0,0.0,0.0,XX,XX
50,Gunmetal,986946268.0,9.0,7.0,f,-,-,-,881.0,0.0,0.0,XX,XX
249,King_Fish,986946268.0,9.0,5.0,f,-,-,-,440.0,0.0,0.0,XX,XX
303,Malco,986946268.0,9.0,8.0,f,-,-,-,6511.0,0.0,0.0,XX,XX
107,USABot,986946268.0,9.0,6.0,f,-,-,-,2310.0,0.0,0.0,XX,XX
45,bastard,986946268.0,9.0,1.0,Br,bc,kc,bc,2690.0,100.0,0.0,Jc,Ks
117,coyul,986946268.0,9.0,2.0,Bc,r,b,r,5868.0,100.0,200.0,Jh,Qh
282,eazymoney,986946268.0,9.0,3.0,f,-,-,-,1402.0,0.0,0.0,XX,XX
5087,pokibot,986946268.0,9.0,9.0,f,-,-,-,22047.0,0.0,0.0,XX,XX
151,Bug,986946304.0,9.0,3.0,c,kc,kf,-,7796.0,20.0,0.0,XX,XX
51,Gunmetal,986946304.0,9.0,6.0,c,kf,-,-,881.0,10.0,0.0,XX,XX
250,King_Fish,986946304.0,9.0,4.0,f,-,-,-,440.0,0.0,0.0,XX,XX
304,Malco,986946304.0,9.0,7.0,c,b,bc,kc,6511.0,80.0,255.0,7c,Kc
108,USABot,986946304.0,9.0,5.0,f,-,-,-,2310.0,0.0,0.0,XX,XX
46,bastard,986946304.0,9.0,9.0,c,c,r,b,2590.0,80.0,0.0,Ks,8s
118,coyul,986946304.0,9.0,1.0,Bf,-,-,-,5968.0,5.0,0.0,XX,XX
283,eazymoney,986946304.0,9.0,2.0,Bk,kc,kc,kf,1402.0,60.0,0.0,XX,XX
5088,pokibot,986946304.0,9.0,8.0,f,-,-,-,22047.0,0.0,0.0,XX,XX
53,Gunmetal,986946432.0,9.0,3.0,f,-,-,-,871.0,0.0,0.0,XX,XX
252,King_Fish,986946432.0,9.0,1.0,Bk,kc,k,b,440.0,40.0,110.0,4s,Qh
306,Malco,986946432.0,9.0,4.0,f,-,-,-,6636.0,0.0,0.0,XX,XX
122,SheDevil,986946432.0,9.0,7.0,c,f,-,-,1290,10.0,0.0,XX,XX
110,USABot,986946432.0,9.0,2.0,f,-,-,-,2310,0.0,0.0,XX,XX
48,bastard,986946432.0,9.0,6.0,f,-,-,-,2510,0.0,0.0,XX,XX
120,coyul,986946432.0,9.0,8.0,f,-,-,-,6093,0.0,0.0,XX,XX
285,eazymoney,986946432.0,9.0,9.0,c,c,k,f,1322,20.0,0.0,XX,XX
5090,pokibot,986946432.0,9.0,5.0,c,b,k,c,22047,40.0,0.0,Kd,6d
54,Gunmetal,986946476.0,9.0,3.0,c,f,-,-,871.0,10.0,0.0,XX,XX
253,King_Fish,986946476.0,9.0,1.0,Bc,b,-,-,510.0,20.0,40.0,XX,XX
307,Malco,986946476.0,9.0,4.0,f,-,-,-,6636.0,0.0,0.0,XX,XX
123,SheDevil,986946476.0,9.0,7.0,f,-,-,-,1280,0.0,0.0,XX,XX
111,USABot,986946476.0,9.0,2.0,Bk,f,-,-,2310,10.0,0.0,XX,XX
49,bastard,986946476.0,9.0,6.0,f,-,-,-,2510,0.0,0.0,XX,XX
121,coyul,986946476.0,9.0,8.0,f,-,-,-,6093,0.0,0.0,XX,XX
286,eazymoney,986946476.0,9.0,9.0,f,-,-,-,1302,0.0,0.0,XX,XX
5091,pokibot,986946476.0,9.0,5.0,f,-,-,-,22007,0.0,0.0,XX,XX
55,Gunmetal,986946502.0,9.0,2.0,Bk,f,-,-,861.0,10.0,0.0,XX,XX
254,King_Fish,986946502.0,9.0,9.0,f,-,-,-,530.0,0.0,0.0,XX,XX
308,Malco,986946502.0,9.0,3.0,c,c,c,f,6636.0,40.0,0.0,XX,XX
124,SheDevil,986946502.0,9.0,6.0,f,-,-,-,1280,0.0,0.0,XX,XX
112,USABot,986946502.0,9.0,1.0,Bc,b,b,b,2300,60.0,150.0,XX,XX
50,bastard,986946502.0,9.0,5.0,c,c,c,f,2510,40.0,0.0,XX,XX
122,coyul,986946502.0,9.0,7.0,f,-,-,-,6093,0.0,0.0,XX,XX
287,eazymoney,986946502.0,9.0,8.0,f,-,-,-,1302,0.0,0.0,XX,XX
5092,pokibot,986946502.0,9.0,4.0,f,-,-,-,22007,0.0,0.0,XX,XX
56,Gunmetal,986946552.0,9.0,1.0,Bc,kf,-,-,851.0,20.0,0.0,XX,XX
255,King_Fish,986946552.0,9.0,8.0,f,-,-,-,530.0,0.0,0.0,XX,XX
309,Malco,986946552.0,9.0,2.0,Bc,kf,-,-,6596.0,20.0,0.0,XX,XX
125,SheDevil,986946552.0,9.0,5.0,c,c,f,-,1280,30.0,0.0,XX,XX
113,USABot,986946552.0,9.0,9.0,c,f,-,-,2390,20.0,0.0,XX,XX
51,bastard,986946552.0,9.0,4.0,f,-,-,-,2470,0.0,0.0,XX,XX
123,coyul,986946552.0,9.0,6.0,f,-,-,-,6093,0.0,0.0,XX,XX
288,eazymoney,986946552.0,9.0,7.0,f,-,-,-,1302,0.0,0.0,XX,XX
5093,pokibot,986946552.0,9.0,3.0,r,b,b,-,22007,50.0,140.0,XX,XX
59,Gunmetal,986946703.0,9.0,8.0,c,rr,r,c,821.0,110.0,150.0,Th,Jc
258,King_Fish,986946703.0,9.0,6.0,f,-,-,-,530.0,0.0,0.0,XX,XX
312,Malco,986946703.0,9.0,9.0,c,f,-,-,6556.0,10.0,0.0,XX,XX
128,SheDevil,986946703.0,9.0,2.0,Bk,kf,-,-,1250,10.0,0.0,XX,XX
2,Spaarksid,986946703.0,9.0,5.0,c,kf,-,-,1060,10.0,0.0,XX,XX
116,USABot,986946703.0,9.0,7.0,c,brc,bc,b,2370,110.0,150.0,Jd,Ts
54,bastard,986946703.0,9.0,1.0,Bc,kcc,kf,-,2460,50.0,0.0,XX,XX
126,coyul,986946703.0,9.0,3.0,f,-,-,-,6093,0.0,0.0,XX,XX
291,eazymoney,986946703.0,9.0,4.0,f,-,-,-,1302,0.0,0.0,XX,XX
64,Gunmetal,986947053.0,9.0,3.0,f,-,-,-,866.0,0.0,0.0,XX,XX
263,King_Fish,986947053.0,9.0,1.0,Bc,br,b,k,660.0,60.0,0.0,9c,Kh
317,Malco,986947053.0,9.0,4.0,f,-,-,-,6506.0,0.0,0.0,XX,XX
133,SheDevil,986947053.0,9.0,6.0,f,-,-,-,1235,0.0,0.0,XX,XX
7,Spaarksid,986947053.0,9.0,9.0,c,fQ,-,-,965,10.0,0.0,XX,XX
121,USABot,986947053.0,9.0,2.0,Bk,f,-,-,2380,10.0,0.0,XX,XX
59,bastard,986947053.0,9.0,5.0,c,cf,-,-,2380,20.0,0.0,XX,XX
131,coyul,986947053.0,9.0,7.0,c,rc,c,k,6078,60.0,170.0,Kd,Ts
296,eazymoney,986947053.0,9.0,8.0,c,f,-,-,1422,10.0,0.0,XX,XX
65,Gunmetal,986947113.0,9.0,2.0,Bc,ccc,c,kf,866.0,80.0,0.0,XX,XX
264,King_Fish,986947113.0,9.0,9.0,f,-,-,-,600.0,0.0,0.0,XX,XX
318,Malco,986947113.0,9.0,3.0,f,-,-,-,6506.0,0.0,0.0,XX,XX
134,SheDevil,986947113.0,9.0,7.0,f,-,-,-,1235,0.0,0.0,XX,XX
122,USABot,986947113.0,9.0,1.0,Bc,brc,b,kf,2370,80.0,0.0,XX,XX
60,bastard,986947113.0,9.0,6.0,r,rr,c,b,2360,100.0,260.0,XX,XX
132,coyul,986947113.0,9.0,8.0,f,-,-,-,6188,0.0,0.0,XX,XX
297,eazymoney,986947113.0,9.0,4.0,Q,-,-,-,1412,0.0,0.0,XX,XX
5100,pokibot,986947113.0,9.0,5.0,f,-,-,-,22027,0.0,0.0,XX,XX
337,BoomX23,986949533.0,9.0,9.0,f,-,-,-,2810.0,0.0,0.0,XX,XX
38,Enigma137,986949533.0,9.0,4.0,f,-,-,-,870.0,0.0,0.0,XX,XX
126,Gunmetal,986949533.0,9.0,3.0,f,-,-,-,1296.0,0.0,0.0,XX,XX
1,HOSS,986949533.0,9.0,6.0,f,-,-,-,1261.0,0.0,0.0,XX,XX
207,JHFC,986949533.0,9.0,8.0,c,c,c,c,4500.0,60.0,0.0,Qc,Kh
325,King_Fish,986949533.0,9.0,1.0,Bc,kf,-,-,560.0,10.0,0.0,XX,XX
321,Malco,986949533.0,9.0,7.0,c,f,-,-,6446.0,10.0,0.0,XX,XX
15,jacklush,986949533.0,9.0,2.0,Bk,b,b,b,1045.0,60.0,140.0,Js,Ac
5161,pokibot,986949533.0,9.0,5.0,f,-,-,-,21767.0,0.0,0.0,XX,XX
338,BoomX23,986949585.0,9.0,8.0,f,-,-,-,2810.0,0.0,0.0,XX,XX
39,Enigma137,986949585.0,9.0,3.0,f,-,-,-,870.0,0.0,0.0,XX,XX
127,Gunmetal,986949585.0,9.0,2.0,Bc,kf,-,-,1296.0,20.0,0.0,XX,XX
2,HOSS,986949585.0,9.0,5.0,f,-,-,-,1261.0,0.0,0.0,XX,XX
208,JHFC,986949585.0,9.0,7.0,f,-,-,-,4440.0,0.0,0.0,XX,XX
326,King_Fish,986949585.0,9.0,9.0,f,-,-,-,550.0,0.0,0.0,XX,XX
322,Malco,986949585.0,9.0,6.0,f,-,-,-,6436.0,0.0,0.0,XX,XX
16,jacklush,986949585.0,9.0,1.0,Bc,kf,-,-,1125.0,20.0,0.0,XX,XX
5162,pokibot,986949585.0,9.0,4.0,r,b,-,-,21767.0,30.0,70.0,XX,XX
339,BoomX23,986949615.0,9.0,7.0,cc,f,-,-,2810.0,20.0,0.0,XX,XX
40,Enigma137,986949615.0,9.0,2.0,Bf,-,-,-,870.0,10.0,0.0,XX,XX
128,Gunmetal,986949615.0,9.0,1.0,Bc,kc,kf,-,1276.0,40.0,0.0,XX,XX
3,HOSS,986949615.0,9.0,4.0,f,-,-,-,1261.0,0.0,0.0,XX,XX
209,JHFC,986949615.0,9.0,6.0,cc,bc,kf,-,4440.0,40.0,0.0,XX,XX
327,King_Fish,986949615.0,9.0,8.0,r,r,b,b,550.0,80.0,290.0,Qc,Ad
323,Malco,986949615.0,9.0,5.0,cc,kf,-,-,6436.0,20.0,0.0,XX,XX
17,jacklush,986949615.0,9.0,9.0,c,c,c,c,1105.0,80.0,0.0,5s,9h
5163,pokibot,986949615.0,9.0,3.0,f,-,-,-,21807.0,0.0,0.0,XX,XX
340,BoomX23,986949673.0,9.0,6.0,rr,b,bc,kc,2790.0,110.0,430.0,8h,8c
41,Enigma137,986949673.0,9.0,1.0,Bcc,kf,-,-,860.0,40.0,0.0,XX,XX
129,Gunmetal,986949673.0,9.0,9.0,cc,c,f,-,1236.0,50.0,0.0,XX,XX
4,HOSS,986949673.0,9.0,3.0,ccc,kf,-,-,1261.0,40.0,0.0,XX,XX
210,JHFC,986949673.0,9.0,5.0,f,-,-,-,4400.0,0.0,0.0,XX,XX
328,King_Fish,986949673.0,9.0,7.0,rc,c,cf,-,760.0,70.0,0.0,XX,XX
324,Malco,986949673.0,9.0,4.0,fQ,-,-,-,6416.0,0.0,0.0,XX,XX
18,jacklush,986949673.0,9.0,8.0,cc,c,r,b,1025.0,110.0,0.0,Kh,4h
5164,pokibot,986949673.0,9.0,2.0,Bf,-,-,-,21807.0,10.0,0.0,XX,XX
507,CTX,986952759.0,9.0,7.0,c,b,br,b,1290.0,100.0,235.0,6h,Ah
91,Grum,986952759.0,9.0,3.0,c,kf,-,-,1115.0,10.0,0.0,XX,XX
535,Guibox,986952759.0,9.0,2.0,Bk,kc,krc,kc,660.0,100.0,0.0,Kh,8s
36,HOWLER1,986952759.0,9.0,9.0,f,-,-,-,1078.0,0.0,0.0,XX,XX
406,King_Fish,986952759.0,9.0,8.0,f,-,-,-,1054.0,0.0,0.0,XX,XX
346,Tampa,986952759.0,9.0,4.0,c,kf,-,-,1843,10,0,XX,XX
219,carenbon,986952759.0,9.0,1.0,Bf,-,-,-,3196,5,0,XX,XX
48,nemo,986952759.0,9.0,6.0,f,-,-,-,1285.0,0.0,0.0,XX,XX
5244,pokibot,986952759.0,9.0,5.0,c,kf,-,-,23044,10,0,XX,XX
508,CTX,986952804.0,9.0,6.0,f,-,-,-,1425.0,0.0,0.0,XX,XX
92,Grum,986952804.0,9.0,2.0,Bf,-,-,-,1105.0,10.0,0.0,XX,XX
536,Guibox,986952804.0,9.0,1.0,Bc,k,kf,-,560.0,20.0,0.0,XX,XX
37,HOWLER1,986952804.0,9.0,8.0,f,-,-,-,1078.0,0.0,0.0,XX,XX
407,King_Fish,986952804.0,9.0,7.0,r,k,b,-,1054.0,40.0,70.0,XX,XX
347,Tampa,986952804.0,9.0,3.0,f,-,-,-,1833,0,0,XX,XX
220,carenbon,986952804.0,9.0,9.0,f,-,-,-,3191,0,0,XX,XX
49,nemo,986952804.0,9.0,5.0,f,-,-,-,1285.0,0.0,0.0,XX,XX
5245,pokibot,986952804.0,9.0,4.0,f,-,-,-,23034,0,0,XX,XX
509,CTX,986952832.0,9.0,5.0,c,k,f,-,1425.0,10.0,0.0,XX,XX
93,Grum,986952832.0,9.0,1.0,Bf,-,-,-,1095.0,5.0,0.0,XX,XX
537,Guibox,986952832.0,9.0,9.0,c,k,c,c,540.0,50.0,0.0,Tc,4c
38,HOWLER1,986952832.0,9.0,7.0,f,-,-,-,1078.0,0.0,0.0,XX,XX
408,King_Fish,986952832.0,9.0,6.0,f,Q,-,-,1084.0,0.0,0.0,XX,XX
348,Tampa,986952832.0,9.0,2.0,Bk,k,b,b,1833,50,115,Ts,Ad
221,carenbon,986952832.0,9.0,8.0,f,-,-,-,3191,0,0,XX,XX
50,nemo,986952832.0,9.0,4.0,f,-,-,-,1285.0,0.0,0.0,XX,XX
5246,pokibot,986952832.0,9.0,3.0,f,-,-,-,23034,0,0,XX,XX
517,CTX,986953239.0,9.0,7.0,f,-,-,-,1510.0,0.0,0.0,XX,XX
659,CityPam,986953239.0,9.0,4.0,f,-,-,-,9538.0,0.0,0.0,XX,XX
1278,Davey,986953239.0,9.0,8.0,f,-,-,-,2658.0,0.0,0.0,XX,XX
46,HOWLER1,986953239.0,9.0,9.0,c,c,f,-,1038.0,20.0,0.0,XX,XX
409,King_Fish,986953239.0,9.0,2.0,Bk,f,-,-,1084.0,10.0,0.0,XX,XX
356,Tampa,986953239.0,9.0,3.0,f,-,-,-,1863,0,0,XX,XX
229,carenbon,986953239.0,9.0,1.0,Bc,b,b,-,3421,40,100,XX,XX
279,dookey,986953239.0,9.0,6.0,c,f,-,-,2402,10,0,XX,XX
58,nemo,986953239.0,9.0,5.0,c,c,f,-,1235.0,20.0,0.0,XX,XX
518,CTX,986953277.0,9.0,6.0,f,-,-,-,1510.0,0.0,0.0,XX,XX
660,CityPam,986953277.0,9.0,3.0,c,b,k,k,9538.0,20.0,28.0,2h,Ah
1279,Davey,986953277.0,9.0,7.0,f,-,-,-,2658.0,0.0,0.0,XX,XX
47,HOWLER1,986953277.0,9.0,8.0,f,-,-,-,1018.0,0.0,0.0,XX,XX
410,King_Fish,986953277.0,9.0,1.0,Bf,-,-,-,1074.0,5.0,0.0,XX,XX
357,Tampa,986953277.0,9.0,2.0,Bk,kf,-,-,1863,10,0,XX,XX
230,carenbon,986953277.0,9.0,9.0,c,c,k,k,3481,20,27,As,5d
280,dookey,986953277.0,9.0,5.0,f,-,-,-,2392,0,0,XX,XX
59,nemo,986953277.0,9.0,4.0,f,-,-,-,1215.0,0.0,0.0,XX,XX
34,Beldar,986953473.0,9.0,7.0,f,-,-,-,1582.0,0.0,0.0,XX,XX
521,CTX,986953473.0,9.0,3.0,Q,-,-,-,1510.0,0.0,0.0,XX,XX
663,CityPam,986953473.0,9.0,9.0,c,b,-,-,9681.0,20.0,40.0,XX,XX
1282,Davey,986953473.0,9.0,4.0,f,-,-,-,2608.0,0.0,0.0,XX,XX
50,HOWLER1,986953473.0,9.0,5.0,f,-,-,-,948.0,0.0,0.0,XX,XX
413,King_Fish,986953473.0,9.0,6.0,f,-,-,-,1219.0,0.0,0.0,XX,XX
360,Tampa,986953473.0,9.0,8.0,f,-,-,-,1848,0,0,XX,XX
283,dookey,986953473.0,9.0,2.0,Bk,kf,-,-,2342,10,0,XX,XX
62,nemo,986953473.0,9.0,1.0,Bc,kf,-,-,1205.0,10.0,0.0,XX,XX
6,BIGDADDY,986953942.0,9.0,4.0,cc,f,-,-,490.0,50.0,0.0,XX,XX
673,CityPam,986953942.0,9.0,6.0,rc,c,c,k,9506.0,90.0,0.0,As,Qc
1292,Davey,986953942.0,9.0,9.0,rc,c,c,k,2668.0,90.0,0.0,Qs,Qh
60,HOWLER1,986953942.0,9.0,1.0,Bf,-,-,-,918.0,5.0,0.0,XX,XX
423,King_Fish,986953942.0,9.0,3.0,rc,r,b,k,1099.0,90.0,505.0,Ks,Ad
2,PrestoET,986953942.0,9.0,2.0,Br,bc,kc,k,1328.0,90.0,0.0,6c,2d
370,Tampa,986953942.0,9.0,5.0,f,-,-,-,1588,0,0,XX,XX
72,nemo,986953942.0,9.0,7.0,f,-,-,-,1370.0,0.0,0.0,XX,XX
34,poorboy,986953942.0,9.0,8.0,cc,c,c,k,615,90,0,5c,7h
8,BIGDADDY,986954081.0,9.0,2.0,Bcc,kc,kf,-,660.0,50.0,0.0,XX,XX
1294,Davey,986954081.0,9.0,7.0,f,-,-,-,2548.0,0.0,0.0,XX,XX
62,HOWLER1,986954081.0,9.0,8.0,f,-,-,-,913.0,0.0,0.0,XX,XX
425,King_Fish,986954081.0,9.0,1.0,Bf,-,-,-,1504.0,5.0,0.0,XX,XX
4,PrestoET,986954081.0,9.0,9.0,rc,c,c,f,1178.0,70.0,0.0,XX,XX
372,Tampa,986954081.0,9.0,3.0,f,-,-,-,1568,0,0,XX,XX
289,dookey,986954081.0,9.0,5.0,f,-,-,-,2327,0,0,XX,XX
74,nemo,986954081.0,9.0,4.0,ccc,kc,kc,b,1370.0,90.0,0.0,Qd,Ks
36,poorboy,986954081.0,9.0,6.0,rr,b,b,c,425,90,305,Ad,Ah
9,BIGDADDY,986954157.0,9.0,1.0,Bc,br,b,brc,610.0,150.0,0.0,4h,8d
1295,Davey,986954157.0,9.0,6.0,f,-,-,-,2548.0,0.0,0.0,XX,XX
63,HOWLER1,986954157.0,9.0,7.0,f,-,-,-,913.0,0.0,0.0,XX,XX
426,King_Fish,986954157.0,9.0,9.0,r,rc,c,rr,1499.0,150.0,330.0,Kh,Qh
5,PrestoET,986954157.0,9.0,8.0,f,-,-,-,1108.0,0.0,0.0,XX,XX
373,Tampa,986954157.0,9.0,2.0,Bf,-,-,-,1568,10,0,XX,XX
290,dookey,986954157.0,9.0,4.0,f,-,-,-,2327,0,0,XX,XX
75,nemo,986954157.0,9.0,3.0,f,-,-,-,1280.0,0.0,0.0,XX,XX
37,poorboy,986954157.0,9.0,5.0,cc,f,-,-,640,20,0,XX,XX
22,BIGDADDY,986954969.0,9.0,4.0,cc,rr,kc,kf,1000.0,100.0,0.0,XX,XX
78,HOWLER1,986954969.0,9.0,3.0,f,-,-,-,943.0,0.0,0.0,XX,XX
14,JoeyX,986954969.0,9.0,7.0,r,rc,bc,b,372.0,120.0,0.0,Jc,Ad
441,King_Fish,986954969.0,9.0,5.0,f,-,-,-,2494.0,0.0,0.0,XX,XX
388,Tampa,986954969.0,9.0,6.0,cc,cc,kc,kc,1748,120,490,Td,Qh
305,dookey,986954969.0,9.0,9.0,f,-,-,-,2727,0,0,XX,XX
340,flubnurd2,986954969.0,9.0,1.0,Bc,bcc,kr,kc,11431,120,0,Jh,Kh
90,nemo,986954969.0,9.0,8.0,c,f,-,-,1410.0,20.0,0.0,XX,XX
513,quantabe,986954969.0,9.0,2.0,Bf,-,-,-,6380,10,0,XX,XX
23,BIGDADDY,986955079.0,9.0,3.0,r,b,k,kf,900.0,30.0,0.0,XX,XX
79,HOWLER1,986955079.0,9.0,2.0,Bf,-,-,-,943.0,10.0,0.0,XX,XX
15,JoeyX,986955079.0,9.0,6.0,f,-,-,-,252.0,0.0,0.0,XX,XX
442,King_Fish,986955079.0,9.0,4.0,c,c,k,kf,2494.0,30.0,0.0,XX,XX
389,Tampa,986955079.0,9.0,5.0,c,c,k,b,2118,50,175,Ad,Qd
306,dookey,986955079.0,9.0,8.0,f,-,-,-,2727,0,0,XX,XX
341,flubnurd2,986955079.0,9.0,9.0,f,-,-,-,11311,0,0,XX,XX
91,nemo,986955079.0,9.0,7.0,c,c,k,c,1390.0,50.0,0.0,8c,8h
514,quantabe,986955079.0,9.0,1.0,Bf,-,-,-,6370,5,0,XX,XX
27,BIGDADDY,986955303.0,9.0,8.0,r,b,b,b,985.0,70.0,0.0,3c,3d
83,HOWLER1,986955303.0,9.0,7.0,cc,kc,kc,kc,853.0,70.0,175.0,8c,8d
19,JoeyX,986955303.0,9.0,3.0,f,-,-,-,252.0,0.0,0.0,XX,XX
446,King_Fish,986955303.0,9.0,9.0,f,-,-,-,2584.0,0.0,0.0,XX,XX
326,Malco,986955303.0,9.0,2.0,Bc,kc,kf,-,6982.0,30.0,0.0,XX,XX
310,dookey,986955303.0,9.0,4.0,f,-,-,-,2752.0,0.0,0.0,XX,XX
345,flubnurd2,986955303.0,9.0,5.0,f,-,-,-,11261.0,0.0,0.0,XX,XX
518,quantabe,986955303.0,9.0,6.0,f,-,-,-,6365.0,0.0,0.0,XX,XX
146,shade,986955303.0,9.0,1.0,Bf,-,-,-,2234.0,5,0.0,XX,XX
28,BIGDADDY,986955356.0,9.0,7.0,r,k,b,-,915.0,40.0,95.0,XX,XX
84,HOWLER1,986955356.0,9.0,6.0,f,-,-,-,958.0,0.0,0.0,XX,XX
20,JoeyX,986955356.0,9.0,2.0,Bf,-,-,-,252.0,10.0,0.0,XX,XX
447,King_Fish,986955356.0,9.0,8.0,f,-,-,-,2584.0,0.0,0.0,XX,XX
327,Malco,986955356.0,9.0,1.0,Bf,-,-,-,6952.0,5.0,0.0,XX,XX
311,dookey,986955356.0,9.0,3.0,f,-,-,-,2752.0,0.0,0.0,XX,XX
346,flubnurd2,986955356.0,9.0,4.0,cc,k,kf,-,11261.0,20.0,0.0,XX,XX
519,quantabe,986955356.0,9.0,5.0,f,-,-,-,6365.0,0.0,0.0,XX,XX
147,shade,986955356.0,9.0,9.0,c,k,f,-,2229.0,20,0.0,XX,XX
33,BIGDADDY,986955766.0,9.0,2.0,Bf,-,-,-,650.0,10.0,0.0,XX,XX
1309,Davey,986955766.0,9.0,7.0,r,r,b,b,2443.0,80.0,190.0,5s,Qs
25,JoeyX,986955766.0,9.0,6.0,f,-,-,-,237.0,0.0,0.0,XX,XX
452,King_Fish,986955766.0,9.0,3.0,f,-,-,-,2699.0,0.0,0.0,XX,XX
332,Malco,986955766.0,9.0,5.0,cc,bc,kc,kc,6859.0,80.0,0.0,Kd,Qh
316,dookey,986955766.0,9.0,8.0,f,-,-,-,2737.0,0.0,0.0,XX,XX
351,flubnurd2,986955766.0,9.0,9.0,f,-,-,-,11191.0,0.0,0.0,XX,XX
524,quantabe,986955766.0,9.0,1.0,Bc,kf,-,-,6355.0,20.0,0.0,XX,XX
152,shade,986955766.0,9.0,4.0,f,-,-,-,2519.0,0,0.0,XX,XX
34,BIGDADDY,986955812.0,9.0,1.0,Bc,b,b,br,640.0,100.0,210.0,9c,Ah
1310,Davey,986955812.0,9.0,6.0,f,-,-,-,2553.0,0.0,0.0,XX,XX
26,JoeyX,986955812.0,9.0,5.0,f,-,-,-,237.0,0.0,0.0,XX,XX
453,King_Fish,986955812.0,9.0,2.0,Bk,f,-,-,2699.0,10.0,0.0,XX,XX
333,Malco,986955812.0,9.0,4.0,c,c,c,rc,6779.0,100.0,0.0,Jh,Ks
317,dookey,986955812.0,9.0,7.0,f,-,-,-,2737.0,0.0,0.0,XX,XX
352,flubnurd2,986955812.0,9.0,8.0,f,-,-,-,11191.0,0.0,0.0,XX,XX
525,quantabe,986955812.0,9.0,9.0,f,-,-,-,6335.0,0.0,0.0,XX,XX
153,shade,986955812.0,9.0,3.0,f,-,-,-,2519.0,0,0.0,XX,XX
162,AdmiralD,986959982.0,9.0,9.0,f,-,-,-,560.0,0.0,0.0,XX,XX
138,CKRAIZ,986959982.0,9.0,8.0,c,c,k,f,1616.0,20.0,0.0,XX,XX
23,Clod3,986959982.0,9.0,2.0,Bk,b,k,b,1174.0,40.0,65.0,XX,XX
286,Mook,986959982.0,9.0,5.0,f,-,-,-,398.0,0.0,0.0,XX,XX
41,Moudib,986959982.0,9.0,3.0,f,-,-,-,1752.0,0.0,0.0,XX,XX
332,dookey,986959982.0,9.0,7.0,f,-,-,-,2802.0,0.0,0.0,XX,XX
40,mkdriver,986959982.0,9.0,6.0,f,-,-,-,757.0,0.0,0.0,XX,XX
5278,pokibot,986959982.0,9.0,1.0,Bf,-,-,-,21609.0,5.0,0.0,XX,XX
20,punc,986959982.0,9.0,4.0,f,-,-,-,2434.0,0.0,0.0,XX,XX
163,AdmiralD,986960025.0,9.0,8.0,f,-,-,-,560.0,0.0,0.0,XX,XX
139,CKRAIZ,986960025.0,9.0,7.0,c,b,k,k,1596.0,20.0,85.0,Kd,Kc
24,Clod3,986960025.0,9.0,1.0,Bf,-,-,-,1199.0,5.0,0.0,XX,XX
287,Mook,986960025.0,9.0,4.0,c,kc,k,k,398.0,20.0,0.0,Ad,Js
42,Moudib,986960025.0,9.0,2.0,Bk,kc,k,k,1752.0,20.0,0.0,Qh,Ts
333,dookey,986960025.0,9.0,6.0,f,-,-,-,2802.0,0.0,0.0,XX,XX
41,mkdriver,986960025.0,9.0,5.0,c,kc,k,k,757.0,20.0,0.0,Jd,7d
5279,pokibot,986960025.0,9.0,9.0,f,-,-,-,21604.0,0.0,0.0,XX,XX
21,punc,986960025.0,9.0,3.0,f,-,-,-,2434.0,0.0,0.0,XX,XX
164,AdmiralD,986960085.0,9.0,7.0,f,-,-,-,560.0,0.0,0.0,XX,XX
140,CKRAIZ,986960085.0,9.0,6.0,c,k,b,-,1661.0,30.0,60.0,XX,XX
25,Clod3,986960085.0,9.0,9.0,c,k,f,-,1194.0,10.0,0.0,XX,XX
288,Mook,986960085.0,9.0,3.0,f,-,-,-,378.0,0.0,0.0,XX,XX
43,Moudib,986960085.0,9.0,1.0,Bc,k,kf,-,1732.0,10.0,0.0,XX,XX
334,dookey,986960085.0,9.0,5.0,f,-,-,-,2802.0,0.0,0.0,XX,XX
42,mkdriver,986960085.0,9.0,4.0,f,-,-,-,737.0,0.0,0.0,XX,XX
5280,pokibot,986960085.0,9.0,8.0,f,-,-,-,21604.0,0.0,0.0,XX,XX
22,punc,986960085.0,9.0,2.0,Bk,f,-,-,2434.0,10.0,0.0,XX,XX
