,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
581,Voyeur,987113008.0,8.0,1.0,Bf,-,-,-,24899.0,5.0,0.0,XX,XX
184,eazy,987113008.0,8.0,4.0,f,-,-,-,422.0,0.0,0.0,XX,XX
183,longdong,987113008.0,8.0,6.0,r,brf,-,-,186839.0,50.0,0.0,XX,XX
177,rodney,987113008.0,8.0,3.0,cc,kcf,-,-,458.0,40.0,0.0,XX,XX
176,shade,987113008.0,8.0,7.0,f,-,-,-,2114.0,0.0,0.0,XX,XX
356,yewkaay,987113008.0,8.0,2.0,Bc,kf,-,-,2193.0,20.0,0.0,XX,XX
1298,Rabbit,987113060.0,8.0,7.0,c,f,-,-,1946.0,20.0,0.0,XX,XX
294,STUBS,987113060.0,8.0,4.0,cc,bc,k,f,1231.0,40.0,0.0,XX,XX
582,Voyeur,987113060.0,8.0,8.0,f,-,-,-,24894.0,0.0,0.0,XX,XX
185,eazy,987113060.0,8.0,3.0,cc,kf,-,-,422.0,20.0,0.0,XX,XX
184,longdong,987113060.0,8.0,5.0,r,r,k,f,186669.0,40.0,0.0,XX,XX
178,rodney,987113060.0,8.0,2.0,Bf,-,-,-,418.0,10.0,0.0,XX,XX
177,shade,987113060.0,8.0,6.0,f,-,-,-,2114.0,0.0,0.0,XX,XX
357,yewkaay,987113060.0,8.0,1.0,Bc,kc,k,b,2173.0,60.0,190.0,XX,XX
276,DCAT,987113499.0,8.0,3.0,f,-,-,-,717.0,0.0,0.0,XX,XX
587,Voyeur,987113499.0,8.0,4.0,f,-,-,-,24844.0,0.0,0.0,XX,XX
190,eazy,987113499.0,8.0,7.0,cc,b,b,b,372.0,70.0,185.0,XX,XX
62,itchyball,987113499.0,8.0,2.0,Bf,-,-,-,2457.0,10.0,0.0,XX,XX
189,longdong,987113499.0,8.0,8.0,r,f,-,-,187579.0,20.0,0.0,XX,XX
183,rodney,987113499.0,8.0,6.0,cc,kc,kc,kf,513.0,50.0,0.0,XX,XX
182,shade,987113499.0,8.0,1.0,Bf,-,-,-,2104.0,5.0,0.0,XX,XX
362,yewkaay,987113499.0,8.0,5.0,cc,kc,kf,-,2483.0,30.0,0.0,XX,XX
278,DCAT,987113649.0,8.0,1.0,Bf,-,-,-,707.0,5.0,0.0,XX,XX
589,Voyeur,987113649.0,8.0,2.0,Bf,-,-,-,24844.0,10.0,0.0,XX,XX
192,eazy,987113649.0,8.0,5.0,f,-,-,-,487.0,0.0,0.0,XX,XX
64,itchyball,987113649.0,8.0,8.0,f,-,-,-,2407.0,0.0,0.0,XX,XX
191,longdong,987113649.0,8.0,6.0,r,b,k,k,187539.0,30.0,75.0,2h,5h
185,rodney,987113649.0,8.0,4.0,cc,kc,k,k,533.0,30.0,0.0,Kh,7s
184,shade,987113649.0,8.0,7.0,f,-,-,-,2099.0,0.0,0.0,XX,XX
364,yewkaay,987113649.0,8.0,3.0,f,-,-,-,2453.0,0.0,0.0,XX,XX
1307,Rabbit,987114028.0,8.0,2.0,Br,c,c,f,1981.0,60.0,0.0,XX,XX
593,Voyeur,987114028.0,8.0,6.0,rc,f,-,-,24829.0,30.0,0.0,XX,XX
196,eazy,987114028.0,8.0,1.0,Bcc,b,b,br,797.0,120.0,430.0,Ad,6d
68,itchyball,987114028.0,8.0,4.0,f,-,-,-,2367.0,0.0,0.0,XX,XX
195,longdong,987114028.0,8.0,3.0,f,-,-,-,187504.0,0.0,0.0,XX,XX
189,rodney,987114028.0,8.0,8.0,cc,c,c,cf,263.0,100.0,0.0,XX,XX
426,skitch,987114028.0,8.0,5.0,f,-,-,-,41845.0,0.0,0.0,XX,XX
368,yewkaay,987114028.0,8.0,7.0,cc,c,c,rc,2558.0,120.0,0.0,Kh,5s
1308,Rabbit,987114123.0,8.0,1.0,Bc,k,k,k,1921.0,10.0,0.0,6c,2c
594,Voyeur,987114123.0,8.0,5.0,f,-,-,-,24799.0,0.0,0.0,XX,XX
197,eazy,987114123.0,8.0,6.0,Q,-,-,-,1107.0,0.0,0.0,XX,XX
69,itchyball,987114123.0,8.0,3.0,c,k,k,k,2367.0,10.0,0.0,Qd,Tc
196,longdong,987114123.0,8.0,2.0,Bk,k,k,k,187504.0,10.0,0.0,Jh,8d
190,rodney,987114123.0,8.0,8.0,c,k,k,k,163.0,10.0,40.0,9d,7d
427,skitch,987114123.0,8.0,4.0,f,-,-,-,41845.0,0.0,0.0,XX,XX
369,yewkaay,987114123.0,8.0,7.0,f,-,-,-,2438.0,0.0,0.0,XX,XX
1,COCOPETE,987114272.0,8.0,6.0,f,-,-,-,2047.0,0.0,0.0,XX,XX
1310,Rabbit,987114272.0,8.0,7.0,f,-,-,-,1841.0,0.0,0.0,XX,XX
596,Voyeur,987114272.0,8.0,3.0,fQ,-,-,-,24799.0,0.0,0.0,XX,XX
71,itchyball,987114272.0,8.0,1.0,Bf,-,-,-,2532.0,5.0,0.0,XX,XX
198,longdong,987114272.0,8.0,8.0,c,k,f,-,187489.0,10.0,0.0,XX,XX
192,rodney,987114272.0,8.0,5.0,c,k,r,k,163.0,50.0,0.0,6s,Th
429,skitch,987114272.0,8.0,2.0,Bk,k,kQ,-,41845.0,10.0,0.0,XX,XX
371,yewkaay,987114272.0,8.0,4.0,c,k,bc,k,2368.0,50.0,125.0,Ah,5c
11,COCOPETE,987114802.0,8.0,1.0,Bcc,kf,-,-,2320.0,20.0,0.0,XX,XX
0,Disastro,987114802.0,8.0,6.0,cc,f,-,-,1690.0,20.0,0.0,XX,XX
1320,Rabbit,987114802.0,8.0,2.0,Br,b,b,b,1881.0,70.0,0.0,Jc,8c
81,itchyball,987114802.0,8.0,5.0,fQ,-,-,-,2487.0,0.0,0.0,XX,XX
206,longdong,987114802.0,8.0,4.0,f,-,-,-,187874.0,0.0,0.0,XX,XX
201,rodney,987114802.0,8.0,8.0,cc,c,c,f,960.0,50.0,0.0,XX,XX
188,shade,987114802.0,8.0,3.0,f,-,-,-,2064.0,0.0,0.0,XX,XX
381,yewkaay,987114802.0,8.0,7.0,cc,c,c,c,2433.0,70.0,230.0,Qh,6d
15,COCOPETE,987115040.0,8.0,4.0,f,-,-,-,2300.0,0.0,0.0,XX,XX
4,Disastro,987115040.0,8.0,1.0,Bf,-,-,-,1660.0,5.0,0.0,XX,XX
1324,Rabbit,987115040.0,8.0,5.0,f,-,-,-,1786.0,0.0,0.0,XX,XX
210,longdong,987115040.0,8.0,7.0,f,-,-,-,188299.0,0.0,0.0,XX,XX
205,rodney,987115040.0,8.0,3.0,c,k,c,f,960.0,30.0,0.0,XX,XX
192,shade,987115040.0,8.0,6.0,f,-,-,-,2039.0,0.0,0.0,XX,XX
926,smeagn,987115040.0,8.0,8.0,c,k,f,-,1146.0,10.0,0.0,XX,XX
385,yewkaay,987115040.0,8.0,2.0,Bk,k,b,b,2618.0,50.0,95.0,XX,XX
16,COCOPETE,987115066.0,8.0,3.0,f,-,-,-,2300.0,0.0,0.0,XX,XX
5,Disastro,987115066.0,8.0,8.0,f,-,-,-,1655.0,0.0,0.0,XX,XX
1325,Rabbit,987115066.0,8.0,4.0,f,-,-,-,1786.0,0.0,0.0,XX,XX
211,longdong,987115066.0,8.0,6.0,f,-,-,-,188299.0,0.0,0.0,XX,XX
206,rodney,987115066.0,8.0,2.0,Bk,rc,rr,k,930.0,120.0,0.0,7d,2c
193,shade,987115066.0,8.0,5.0,f,-,-,-,2039.0,0.0,0.0,XX,XX
927,smeagn,987115066.0,8.0,7.0,f,-,-,-,1136.0,0.0,0.0,XX,XX
386,yewkaay,987115066.0,8.0,1.0,Bc,br,brc,k,2663.0,120.0,240.0,Js,7c
17,COCOPETE,987115100.0,8.0,2.0,Bk,f,-,-,2300.0,10.0,0.0,XX,XX
6,Disastro,987115100.0,8.0,6.0,Q,-,-,-,1655.0,0.0,0.0,XX,XX
1326,Rabbit,987115100.0,8.0,3.0,c,c,b,kf,1786.0,40.0,0.0,XX,XX
212,longdong,987115100.0,8.0,5.0,f,-,-,-,188509.0,0.0,0.0,XX,XX
207,rodney,987115100.0,8.0,1.0,Bc,b,kc,kf,810.0,40.0,0.0,XX,XX
194,shade,987115100.0,8.0,4.0,f,-,-,-,2039.0,0.0,0.0,XX,XX
928,smeagn,987115100.0,8.0,7.0,c,c,c,b,1136.0,60.0,170.0,XX,XX
387,yewkaay,987115100.0,8.0,8.0,c,c,f,-,2783.0,20.0,0.0,XX,XX
19,COCOPETE,987115242.0,8.0,8.0,c,k,b,b,2285.0,50.0,105.0,XX,XX
16,Gr^zz,987115242.0,8.0,5.0,c,k,kf,-,1365.0,10.0,0.0,XX,XX
1328,Rabbit,987115242.0,8.0,1.0,Bf,-,-,-,1566.0,5.0,0.0,XX,XX
214,longdong,987115242.0,8.0,3.0,f,-,-,-,189154.0,0.0,0.0,XX,XX
209,rodney,987115242.0,8.0,7.0,c,k,kf,-,1315.0,10.0,0.0,XX,XX
196,shade,987115242.0,8.0,2.0,Bk,k,kc,kf,1879.0,30.0,0.0,XX,XX
930,smeagn,987115242.0,8.0,4.0,f,-,-,-,1246.0,0.0,0.0,XX,XX
389,yewkaay,987115242.0,8.0,6.0,f,-,-,-,2583.0,0.0,0.0,XX,XX
21,COCOPETE,987115381.0,8.0,6.0,f,-,-,-,2340.0,0.0,0.0,XX,XX
18,Gr^zz,987115381.0,8.0,3.0,f,-,-,-,1440.0,0.0,0.0,XX,XX
1330,Rabbit,987115381.0,8.0,7.0,c,k,k,KQ,1561.0,10.0,0.0,XX,XX
211,rodney,987115381.0,8.0,5.0,c,k,k,f,1295.0,10.0,0.0,XX,XX
198,shade,987115381.0,8.0,8.0,f,-,-,-,1844.0,0.0,0.0,XX,XX
431,skitch,987115381.0,8.0,2.0,fQ,-,-,-,41680.0,0.0,0.0,XX,XX
932,smeagn,987115381.0,8.0,1.0,Bk,k,k,b,1246.0,30.0,0.0,9d,Kh
391,yewkaay,987115381.0,8.0,4.0,c,k,k,c,2553.0,30.0,80.0,Kc,Jh
23,Gr^zz,987115806.0,8.0,5.0,r,b,k,b,1515.0,50.0,0.0,As,Td
1332,Rabbit,987115806.0,8.0,1.0,Bc,kc,k,kQ,1511.0,30.0,0.0,XX,XX
4,TeaRex,987115806.0,8.0,3.0,f,-,-,-,1000.0,0.0,0.0,XX,XX
216,rodney,987115806.0,8.0,7.0,c,f,-,-,1295.0,20.0,0.0,XX,XX
375,sass,987115806.0,8.0,8.0,c,c,k,c,1455.0,50.0,210.0,5c,Qc
203,shade,987115806.0,8.0,2.0,Bc,kc,k,kf,1844.0,30.0,0.0,XX,XX
937,smeagn,987115806.0,8.0,4.0,Q,-,-,-,1146.0,0.0,0.0,XX,XX
396,yewkaay,987115806.0,8.0,6.0,c,c,k,f,2628.0,30.0,0.0,XX,XX
312,Drivel,987117477.0,8.0,1.0,Bk,kf,-,-,2088.0,10.0,0.0,XX,XX
311,RaiJay,987117477.0,8.0,7.0,c,c,c,c,1857.0,60.0,0.0,8s,8d
155,bumper,987117477.0,8.0,2.0,c,kc,kf,-,885.0,20.0,0.0,XX,XX
365,flubnurd2,987117477.0,8.0,3.0,f,-,-,-,26655.0,0.0,0.0,XX,XX
91,kestrel,987117477.0,8.0,6.0,c,f,-,-,208.0,10.0,0.0,XX,XX
242,rodney,987117477.0,8.0,5.0,c,b,b,b,825.0,60.0,0.0,7h,2h
229,shade,987117477.0,8.0,8.0,f,-,-,-,1724.0,0.0,0.0,XX,XX
421,yewkaay,987117477.0,8.0,4.0,c,kc,kc,kc,2753.0,60.0,220.0,Ah,Ks
313,Drivel,987117528.0,8.0,1.0,Bf,-,-,-,2078.0,5.0,0.0,XX,XX
312,RaiJay,987117528.0,8.0,7.0,f,-,-,-,1797.0,0.0,0.0,XX,XX
156,bumper,987117528.0,8.0,2.0,Bf,-,-,-,865.0,10.0,0.0,XX,XX
366,flubnurd2,987117528.0,8.0,3.0,f,-,-,-,26655.0,0.0,0.0,XX,XX
92,kestrel,987117528.0,8.0,6.0,f,-,-,-,198.0,0.0,0.0,XX,XX
243,rodney,987117528.0,8.0,5.0,r,b,b,b,765.0,70.0,135.0,XX,XX
230,shade,987117528.0,8.0,8.0,f,-,-,-,1724.0,0.0,0.0,XX,XX
422,yewkaay,987117528.0,8.0,4.0,cc,kc,kc,kf,2913.0,50.0,0.0,XX,XX
314,Drivel,987117560.0,8.0,8.0,c,cc,rc,c,2073.0,120.0,0.0,8s,5s
313,RaiJay,987117560.0,8.0,6.0,f,-,-,-,1797.0,0.0,0.0,XX,XX
157,bumper,987117560.0,8.0,1.0,Bf,-,-,-,855.0,5.0,0.0,XX,XX
367,flubnurd2,987117560.0,8.0,2.0,Bf,-,-,-,26655.0,10.0,0.0,XX,XX
93,kestrel,987117560.0,8.0,5.0,r,bc,f,-,198.0,40.0,0.0,XX,XX
244,rodney,987117560.0,8.0,4.0,cc,kr,br,b,830.0,120.0,335.0,5c,7c
231,shade,987117560.0,8.0,7.0,f,-,-,-,1724.0,0.0,0.0,XX,XX
423,yewkaay,987117560.0,8.0,3.0,cc,kcc,kf,-,2863.0,40.0,0.0,XX,XX
315,Drivel,987117652.0,8.0,7.0,c,k,f,-,1953.0,20.0,0.0,XX,XX
314,RaiJay,987117652.0,8.0,5.0,cc,k,kf,-,1797.0,20.0,0.0,XX,XX
158,bumper,987117652.0,8.0,8.0,c,k,cQ,-,850.0,40.0,0.0,XX,XX
368,flubnurd2,987117652.0,8.0,1.0,Bf,-,-,-,26645.0,5.0,0.0,XX,XX
94,kestrel,987117652.0,8.0,4.0,f,-,-,-,158.0,0.0,0.0,XX,XX
245,rodney,987117652.0,8.0,3.0,cc,k,kc,c,1045.0,60.0,0.0,Tc,Kh
232,shade,987117652.0,8.0,6.0,r,k,b,c,1724.0,60.0,265.0,As,Ad
424,yewkaay,987117652.0,8.0,2.0,Bc,k,kc,b,2823.0,60.0,0.0,Js,Jd
221,Arghhhh,987123880.0,8.0,1.0,Bc,kf,-,-,2418.0,10.0,0.0,XX,XX
518,Hipshot,987123880.0,8.0,8.0,c,f,-,-,3170.0,10.0,0.0,XX,XX
281,Partagas,987123880.0,8.0,4.0,f,-,-,-,2687.0,0.0,0.0,XX,XX
42,citra,987123880.0,8.0,2.0,Bk,b,b,b,1465.0,60.0,140.0,Qs,5d
246,kd,987123880.0,8.0,5.0,f,-,-,-,1590.0,0.0,0.0,XX,XX
438,rodney,987123880.0,8.0,3.0,Q,-,-,-,1115.0,0.0,0.0,XX,XX
436,spliffy,987123880.0,8.0,6.0,f,-,-,-,944.0,0.0,0.0,XX,XX
617,yewkaay,987123880.0,8.0,7.0,c,c,c,c,2593.0,60.0,0.0,Th,Ts
220,Advisor_T,987124409.0,8.0,3.0,f,-,-,-,2210.0,0.0,0.0,XX,XX
234,Arghhhh,987124409.0,8.0,8.0,r,b,k,f,2243.0,30.0,0.0,XX,XX
139,CFigor,987124409.0,8.0,6.0,f,-,-,-,2266.0,0.0,0.0,XX,XX
531,Hipshot,987124409.0,8.0,7.0,f,-,-,-,3300.0,0.0,0.0,XX,XX
294,Partagas,987124409.0,8.0,2.0,Bc,kc,k,kf,2532.0,30.0,0.0,XX,XX
55,citra,987124409.0,8.0,1.0,Bc,kf,-,-,1655.0,20.0,0.0,XX,XX
449,spliffy,987124409.0,8.0,4.0,cc,kc,k,b,564.0,50.0,160.0,XX,XX
629,yewkaay,987124409.0,8.0,5.0,cc,kc,k,f,2828.0,30.0,0.0,XX,XX
230,Advisor_T,987124978.0,8.0,2.0,Bcc,kc,k,kf,2200.0,50.0,0.0,XX,XX
244,Arghhhh,987124978.0,8.0,7.0,cc,c,k,f,2208.0,50.0,0.0,XX,XX
149,CFigor,987124978.0,8.0,5.0,f,-,-,-,2236.0,0.0,0.0,XX,XX
541,Hipshot,987124978.0,8.0,6.0,f,-,-,-,3270.0,0.0,0.0,XX,XX
304,Partagas,987124978.0,8.0,1.0,Bcc,kf,-,-,3122.0,40.0,0.0,XX,XX
65,citra,987124978.0,8.0,8.0,rc,c,k,c,1530.0,70.0,280.0,Jc,Jh
459,spliffy,987124978.0,8.0,3.0,rr,b,k,b,469.0,70.0,0.0,9h,9s
639,yewkaay,987124978.0,8.0,4.0,f,-,-,-,2628.0,0.0,0.0,XX,XX
231,Advisor_T,987125040.0,8.0,1.0,Bc,kf,-,-,2150.0,10.0,0.0,XX,XX
245,Arghhhh,987125040.0,8.0,6.0,f,-,-,-,2158.0,0.0,0.0,XX,XX
150,CFigor,987125040.0,8.0,4.0,f,-,-,-,2236.0,0.0,0.0,XX,XX
542,Hipshot,987125040.0,8.0,5.0,c,bc,kc,f,3270.0,50.0,0.0,XX,XX
305,Partagas,987125040.0,8.0,8.0,f,-,-,-,3082.0,0.0,0.0,XX,XX
66,citra,987125040.0,8.0,7.0,c,r,b,c,1740.0,70.0,0.0,8h,9d
460,spliffy,987125040.0,8.0,2.0,Bk,kc,kc,b,399.0,70.0,200.0,2h,7h
640,yewkaay,987125040.0,8.0,3.0,f,-,-,-,2628.0,0.0,0.0,XX,XX
237,Advisor_T,987125444.0,8.0,4.0,f,-,-,-,2140.0,0.0,0.0,XX,XX
548,Hipshot,987125444.0,8.0,8.0,f,-,-,-,3205.0,0.0,0.0,XX,XX
165,KMEWCADJI,987125444.0,8.0,3.0,f,-,-,-,2433.0,0.0,0.0,XX,XX
311,Partagas,987125444.0,8.0,2.0,Bf,-,-,-,3157.0,10.0,0.0,XX,XX
72,citra,987125444.0,8.0,1.0,Bcc,k,k,k,2095.0,34.0,132.0,9s,Jd
466,spliffy,987125444.0,8.0,5.0,rrA,-,-,-,34.0,34.0,0.0,7h,Qd
132,squared,987125444.0,8.0,7.0,rc,k,k,k,2005.0,34.0,0.0,Qs,Ac
646,yewkaay,987125444.0,8.0,6.0,cKQ,-,-,-,2453.0,20.0,0.0,XX,XX
298,CKRAIZ,987176751.0,8.0,7.0,cc,f,-,-,1186.0,30.0,0.0,XX,XX
522,CTX,987176751.0,8.0,5.0,cc,f,-,-,1510.0,30.0,0.0,XX,XX
608,Hipshot,987176751.0,8.0,4.0,f,-,-,-,3550.0,0.0,0.0,XX,XX
59,MistyAZ2,987176751.0,8.0,8.0,cc,f,-,-,3012.0,30.0,0.0,XX,XX
1340,Rabbit,987176751.0,8.0,2.0,Br,bc,KQ,-,1801.0,60.0,0.0,XX,XX
306,STUBS,987176751.0,8.0,1.0,Bcc,kf,-,-,956.0,30.0,0.0,XX,XX
57,gunbuster,987176751.0,8.0,6.0,cc,r,k,k,1301.0,60.0,300.0,Jh,Qh
467,homer,987176751.0,8.0,3.0,rc,rc,k,k,1476.0,60.0,0.0,Th,Ts
299,CKRAIZ,987176882.0,8.0,6.0,c,k,cc,f,1156.0,70.0,0.0,XX,XX
523,CTX,987176882.0,8.0,3.0,c,k,f,-,1480.0,10.0,0.0,XX,XX
609,Hipshot,987176882.0,8.0,2.0,f,-,-,-,3550.0,0.0,0.0,XX,XX
60,MistyAZ2,987176882.0,8.0,7.0,f,-,-,-,2982.0,0.0,0.0,XX,XX
307,STUBS,987176882.0,8.0,8.0,c,k,rc,f,926.0,70.0,0.0,XX,XX
58,gunbuster,987176882.0,8.0,5.0,f,-,-,-,1541.0,0.0,0.0,XX,XX
468,homer,987176882.0,8.0,1.0,Bk,k,br,b,1416.0,90.0,250.0,XX,XX
136,keeae,987176882.0,8.0,4.0,c,k,f,-,1983.0,10.0,0.0,XX,XX
315,CKRAIZ,987178162.0,8.0,2.0,Bc,kc,kc,kf,946.0,70.0,0.0,XX,XX
1356,Rabbit,987178162.0,8.0,5.0,c,c,r,b,2106.0,90.0,255.0,8c,As
185,SheDevil,987178162.0,8.0,4.0,r,b,bc,kc,1308.0,90.0,0.0,Kd,Ks
74,gunbuster,987178162.0,8.0,1.0,Bf,-,-,-,1381.0,5.0,0.0,XX,XX
1,ino,987178162.0,8.0,6.0,f,-,-,-,497.0,0.0,0.0,XX,XX
152,keeae,987178162.0,8.0,8.0,f,-,-,-,1703.0,0.0,0.0,XX,XX
448,konami,987178162.0,8.0,7.0,f,-,-,-,8537.0,0.0,0.0,XX,XX
186,moppy,987178162.0,8.0,3.0,f,-,-,-,126.0,0.0,0.0,XX,XX
316,CKRAIZ,987178213.0,8.0,1.0,Bc,kc,kr,k,876.0,70.0,200.0,6s,5h
1357,Rabbit,987178213.0,8.0,4.0,f,-,-,-,2271.0,0.0,0.0,XX,XX
186,SheDevil,987178213.0,8.0,3.0,cc,kc,kf,-,1218.0,30.0,0.0,XX,XX
75,gunbuster,987178213.0,8.0,8.0,f,-,-,-,1376.0,0.0,0.0,XX,XX
2,ino,987178213.0,8.0,5.0,cc,kf,-,-,497.0,20.0,0.0,XX,XX
153,keeae,987178213.0,8.0,7.0,r,b,bc,k,1703.0,70.0,0.0,Qd,Qh
449,konami,987178213.0,8.0,6.0,f,-,-,-,8537.0,0.0,0.0,XX,XX
187,moppy,987178213.0,8.0,2.0,Bf,-,-,-,126.0,10.0,0.0,XX,XX
319,CKRAIZ,987178419.0,8.0,6.0,f,-,-,-,1111.0,0.0,0.0,XX,XX
2,HardHand,987178419.0,8.0,3.0,c,b,b,-,940.0,40.0,90.0,XX,XX
1360,Rabbit,987178419.0,8.0,1.0,Bc,kc,kf,-,2241.0,20.0,0.0,XX,XX
189,SheDevil,987178419.0,8.0,8.0,f,-,-,-,1148.0,0.0,0.0,XX,XX
5,ino,987178419.0,8.0,2.0,Bk,kf,-,-,447.0,10.0,0.0,XX,XX
156,keeae,987178419.0,8.0,5.0,f,-,-,-,1613.0,0.0,0.0,XX,XX
452,konami,987178419.0,8.0,4.0,f,-,-,-,8617.0,0.0,0.0,XX,XX
190,moppy,987178419.0,8.0,7.0,c,c,f,-,111.0,20.0,0.0,XX,XX
320,CKRAIZ,987178459.0,8.0,5.0,cc,r,kc,kc,1111.0,80.0,0.0,6d,5d
3,HardHand,987178459.0,8.0,2.0,Bf,-,-,-,990.0,10.0,0.0,XX,XX
1361,Rabbit,987178459.0,8.0,8.0,f,-,-,-,2221.0,0.0,0.0,XX,XX
190,SheDevil,987178459.0,8.0,7.0,cc,c,b,b,1148.0,80.0,330.0,Th,Qh
6,ino,987178459.0,8.0,1.0,Br,bc,kc,kf,437.0,60.0,0.0,XX,XX
157,keeae,987178459.0,8.0,4.0,cc,cc,kf,-,1613.0,40.0,0.0,XX,XX
453,konami,987178459.0,8.0,3.0,cc,cc,kc,kf,8617.0,60.0,0.0,XX,XX
191,moppy,987178459.0,8.0,6.0,f,-,-,-,91.0,0.0,0.0,XX,XX
325,CKRAIZ,987178767.0,8.0,1.0,Bf,-,-,-,941.0,5.0,0.0,XX,XX
8,HardHand,987178767.0,8.0,5.0,f,-,-,-,850.0,0.0,0.0,XX,XX
1366,Rabbit,987178767.0,8.0,3.0,c,b,-,-,2441.0,20.0,45.0,XX,XX
11,ino,987178767.0,8.0,4.0,c,f,-,-,197.0,10.0,0.0,XX,XX
162,keeae,987178767.0,8.0,7.0,f,-,-,-,1443.0,0.0,0.0,XX,XX
458,konami,987178767.0,8.0,6.0,f,-,-,-,8707.0,0.0,0.0,XX,XX
379,lynn,987178767.0,8.0,8.0,f,-,-,-,2274.0,0.0,0.0,XX,XX
196,moppy,987178767.0,8.0,2.0,Bk,kf,-,-,91.0,10.0,0.0,XX,XX
326,CKRAIZ,987178786.0,8.0,8.0,f,-,-,-,936.0,0.0,0.0,XX,XX
9,HardHand,987178786.0,8.0,4.0,cc,c,f,-,850.0,30.0,0.0,XX,XX
1367,Rabbit,987178786.0,8.0,2.0,Br,KQ,-,-,2466.0,20.0,0.0,XX,XX
12,ino,987178786.0,8.0,3.0,cc,c,c,c,187.0,70.0,220.0,5d,2d
163,keeae,987178786.0,8.0,6.0,f,-,-,-,1443.0,0.0,0.0,XX,XX
459,konami,987178786.0,8.0,5.0,cc,c,f,-,8707.0,30.0,0.0,XX,XX
380,lynn,987178786.0,8.0,7.0,f,-,-,-,2274.0,0.0,0.0,XX,XX
197,moppy,987178786.0,8.0,1.0,Bcc,b,b,b,81.0,70.0,0.0,Th,Kd
329,CKRAIZ,987179066.0,8.0,4.0,c,c,kc,kf,946.0,50.0,0.0,XX,XX
238,OpTi,987179066.0,8.0,6.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
1368,Rabbit,987179066.0,8.0,7.0,c,c,kc,bc,2446.0,90.0,0.0,8d,3d
15,ino,987179066.0,8.0,8.0,c,c,b,r,207.0,90.0,361.0,As,Qh
166,keeae,987179066.0,8.0,2.0,Bc,kf,-,-,1413.0,20.0,0.0,XX,XX
462,konami,987179066.0,8.0,1.0,Bc,kc,kc,kf,8887.0,50.0,0.0,XX,XX
383,lynn,987179066.0,8.0,3.0,r,b,kc,kf,2244.0,50.0,0.0,XX,XX
200,moppy,987179066.0,8.0,5.0,cA,-,-,-,11.0,11.0,0.0,Ts,Ks
330,CKRAIZ,987179177.0,8.0,3.0,c,kc,kf,-,896.0,20.0,0.0,XX,XX
341,Malco,987179177.0,8.0,7.0,f,-,-,-,5816.0,0.0,0.0,XX,XX
239,OpTi,987179177.0,8.0,4.0,f,-,-,-,2185.0,0.0,0.0,XX,XX
1369,Rabbit,987179177.0,8.0,5.0,f,-,-,-,2356.0,0.0,0.0,XX,XX
16,ino,987179177.0,8.0,6.0,c,b,bc,kf,478.0,60.0,0.0,XX,XX
167,keeae,987179177.0,8.0,1.0,Bc,kf,-,-,1393.0,10.0,0.0,XX,XX
463,konami,987179177.0,8.0,8.0,c,c,r,b,8837.0,80.0,190.0,XX,XX
384,lynn,987179177.0,8.0,2.0,Bk,kc,kf,-,2194.0,20.0,0.0,XX,XX
334,CKRAIZ,987179434.0,8.0,7.0,f,-,-,-,1016.0,0.0,0.0,XX,XX
345,Malco,987179434.0,8.0,3.0,c,kf,-,-,5756.0,10.0,0.0,XX,XX
243,OpTi,987179434.0,8.0,1.0,Bf,-,-,-,2165.0,5.0,0.0,XX,XX
64,Prion,987179434.0,8.0,6.0,f,-,-,-,2196.0,0.0,0.0,XX,XX
87,bob123,987179434.0,8.0,2.0,Bk,kc,kf,-,1090.0,20.0,0.0,XX,XX
171,keeae,987179434.0,8.0,5.0,c,kf,-,-,1343.0,10.0,0.0,XX,XX
467,konami,987179434.0,8.0,4.0,f,-,-,-,9037.0,0.0,0.0,XX,XX
204,moppy,987179434.0,8.0,8.0,c,b,b,-,980.0,40.0,85.0,XX,XX
104,DaCroak,987180091.0,8.0,3.0,c,KQ,-,-,233.0,10.0,0.0,XX,XX
356,Malco,987180091.0,8.0,2.0,Bk,kc,b,b,5726.0,60.0,170.0,XX,XX
254,OpTi,987180091.0,8.0,7.0,c,b,c,f,2160.0,40.0,0.0,XX,XX
182,keeae,987180091.0,8.0,4.0,f,-,-,-,1218.0,0.0,0.0,XX,XX
215,moppy,987180091.0,8.0,6.0,f,-,-,-,1025.0,0.0,0.0,XX,XX
208,raylow,987180091.0,8.0,8.0,c,c,c,f,3390.0,40.0,0.0,XX,XX
4,rc,987180091.0,8.0,1.0,Bc,kc,kf,-,960.0,20.0,0.0,XX,XX
86,rocket88,987180091.0,8.0,5.0,f,-,-,-,2370.0,0.0,0.0,XX,XX
59,AtWork,987180412.0,8.0,1.0,Bc,kc,bc,kc,1655.0,80.0,0.0,Ad,Jd
155,CFigor,987180412.0,8.0,2.0,Bk,kf,-,-,2376.0,10.0,0.0,XX,XX
2,Money,987180412.0,8.0,6.0,c,c,f,-,1288.0,20.0,0.0,XX,XX
258,OpTi,987180412.0,8.0,3.0,c,kc,f,-,2210.0,20.0,0.0,XX,XX
186,keeae,987180412.0,8.0,7.0,f,Q,-,-,1113.0,0.0,0.0,XX,XX
212,raylow,987180412.0,8.0,4.0,c,kf,-,-,3330.0,10.0,0.0,XX,XX
