,player,timestamp,play,pos,prflop,flop,turn,river,bankroll,action,winnings,c1,c2
116,rocket88,987365713.0,5.0,4.0,f,-,-,-,2685.0,0.0,0.0,XX,XX
22,wasabi,987365713.0,5.0,5.0,r,b,f,-,1095.0,30.0,0.0,XX,XX
473,McElvis,987365757.0,5.0,1.0,Bf,-,-,-,3231.0,5.0,0.0,XX,XX
160,ZMonster,987365757.0,5.0,5.0,f,-,-,-,1255.0,0.0,0.0,XX,XX
38,__RYAN__,987365757.0,5.0,2.0,Bf,-,-,-,1075.0,10.0,0.0,XX,XX
117,rocket88,987365757.0,5.0,3.0,f,-,-,-,2685.0,0.0,0.0,XX,XX
23,wasabi,987365757.0,5.0,4.0,r,-,-,-,1065.0,20.0,35.0,XX,XX
474,McElvis,987365765.0,5.0,5.0,f,-,-,-,3226.0,0.0,0.0,XX,XX
161,ZMonster,987365765.0,5.0,4.0,f,-,-,-,1255.0,0.0,0.0,XX,XX
39,__RYAN__,987365765.0,5.0,1.0,Bf,-,-,-,1065.0,5.0,0.0,XX,XX
118,rocket88,987365765.0,5.0,2.0,B,-,-,-,2685.0,10.0,15.0,XX,XX
24,wasabi,987365765.0,5.0,3.0,f,-,-,-,1080.0,0.0,0.0,XX,XX
496,McElvis,987366891.0,5.0,5.0,c,k,f,-,3321.0,20.0,0.0,XX,XX
183,ZMonster,987366891.0,5.0,4.0,r,k,b,-,1275.0,40.0,100.0,XX,XX
320,carenbon,987366891.0,5.0,2.0,Bc,k,kf,-,2698.0,20.0,0.0,XX,XX
216,coyul,987366891.0,5.0,3.0,f,-,-,-,432.0,0.0,0.0,XX,XX
140,rocket88,987366891.0,5.0,1.0,Bc,k,kf,-,2533.0,20.0,0.0,XX,XX
497,McElvis,987366940.0,5.0,4.0,c,brc,c,c,3301.0,90.0,185.0,Ah,9c
184,ZMonster,987366940.0,5.0,3.0,f,-,-,-,1335.0,0.0,0.0,XX,XX
321,carenbon,987366940.0,5.0,1.0,Bf,-,-,-,2678.0,5.0,0.0,XX,XX
217,coyul,987366940.0,5.0,2.0,Bk,krr,b,b,432.0,90.0,0.0,As,2s
141,rocket88,987366940.0,5.0,5.0,f,-,-,-,2513.0,0.0,0.0,XX,XX
498,McElvis,987366977.0,5.0,3.0,f,-,-,-,3396.0,0.0,0.0,XX,XX
185,ZMonster,987366977.0,5.0,2.0,B,-,-,-,1335.0,10.0,15.0,XX,XX
322,carenbon,987366977.0,5.0,5.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
218,coyul,987366977.0,5.0,1.0,Bf,-,-,-,342.0,5.0,0.0,XX,XX
142,rocket88,987366977.0,5.0,4.0,f,-,-,-,2513.0,0.0,0.0,XX,XX
499,McElvis,987366984.0,5.0,2.0,Bf,-,-,-,3396.0,10.0,0.0,XX,XX
186,ZMonster,987366984.0,5.0,1.0,Br,b,-,-,1340.0,30.0,80.0,XX,XX
323,carenbon,987366984.0,5.0,4.0,f,-,-,-,2673.0,0.0,0.0,XX,XX
219,coyul,987366984.0,5.0,5.0,cc,f,-,-,337.0,20.0,0.0,XX,XX
143,rocket88,987366984.0,5.0,3.0,cc,f,-,-,2513.0,20.0,0.0,XX,XX
500,McElvis,987367010.0,5.0,1.0,Bc,k,k,kf,3386.0,10.0,0.0,XX,XX
187,ZMonster,987367010.0,5.0,5.0,f,-,-,-,1390.0,0.0,0.0,XX,XX
324,carenbon,987367010.0,5.0,3.0,c,k,k,f,2673.0,10.0,0.0,XX,XX
220,coyul,987367010.0,5.0,4.0,c,k,k,f,317.0,10.0,0.0,XX,XX
144,rocket88,987367010.0,5.0,2.0,Bk,k,k,b,2493.0,30.0,60.0,XX,XX
501,McElvis,987367058.0,5.0,5.0,c,c,c,k,3376.0,50.0,115.0,Th,Qd
188,ZMonster,987367058.0,5.0,4.0,r,b,b,k,1390.0,50.0,0.0,Ks,Jd
325,carenbon,987367058.0,5.0,2.0,Bf,-,-,-,2663.0,10.0,0.0,XX,XX
221,coyul,987367058.0,5.0,3.0,fQ,-,-,-,307.0,0.0,0.0,XX,XX
145,rocket88,987367058.0,5.0,1.0,Bf,-,-,-,2523.0,5.0,0.0,XX,XX
510,McElvis,987367639.0,5.0,4.0,f,-,-,-,3436.0,0.0,0.0,XX,XX
211,ZMonster,987367639.0,5.0,2.0,Bk,k,k,k,1495.0,10.0,0.0,5s,7s
348,carenbon,987367639.0,5.0,5.0,KQ,-,-,-,2663.0,0.0,0.0,XX,XX
6,menthol,987367639.0,5.0,1.0,Bc,k,k,k,895.0,10.0,30.0,3c,Qs
160,rocket88,987367639.0,5.0,3.0,c,k,k,k,2463.0,10.0,0.0,Th,Ad
261,Kroner,987367902.0,5.0,2.0,Bk,b,b,b,430.0,60.0,120.0,2s,6d
513,McElvis,987367902.0,5.0,1.0,Bc,kc,kc,kc,3416.0,60.0,0.0,Jc,3c
214,ZMonster,987367902.0,5.0,4.0,f,-,-,-,1420.0,0.0,0.0,XX,XX
9,menthol,987367902.0,5.0,3.0,f,-,-,-,895.0,0.0,0.0,XX,XX
163,rocket88,987367902.0,5.0,5.0,f,-,-,-,2558.0,0.0,0.0,XX,XX
262,Kroner,987367930.0,5.0,1.0,Bc,k,bc,kc,490.0,70.0,100.0,2s,Ad
514,McElvis,987367930.0,5.0,5.0,c,k,f,-,3356.0,10.0,0.0,XX,XX
215,ZMonster,987367930.0,5.0,3.0,f,-,-,-,1420.0,0.0,0.0,XX,XX
10,menthol,987367930.0,5.0,2.0,Bk,k,cc,kf,895.0,50.0,0.0,XX,XX
164,rocket88,987367930.0,5.0,4.0,c,k,r,b,2558.0,70.0,100.0,Ah,2d
263,Kroner,987367994.0,5.0,5.0,c,c,cc,f,520.0,80.0,0.0,XX,XX
515,McElvis,987367994.0,5.0,4.0,f,-,-,-,3346.0,0.0,0.0,XX,XX
216,ZMonster,987367994.0,5.0,2.0,Bk,f,-,-,1420.0,10.0,0.0,XX,XX
11,menthol,987367994.0,5.0,1.0,Bc,b,br,b,845.0,100.0,290.0,Js,Ks
165,rocket88,987367994.0,5.0,3.0,c,c,rc,c,2588.0,100.0,0.0,9s,8c
1037,CityPam,987389912.0,5.0,2.0,Bk,b,b,b,12522.0,60.0,180.0,As,Kd
626,Mook,987389912.0,5.0,1.0,Bc,kc,kc,kc,2978.0,60.0,0.0,Ah,2d
487,flubnurd2,987389912.0,5.0,3.0,f,-,-,-,19775.0,0.0,0.0,XX,XX
41,neffets,987389912.0,5.0,4.0,f,-,-,-,1003.0,0.0,0.0,XX,XX
339,scc,987389912.0,5.0,5.0,c,c,c,c,1918.0,60.0,0.0,Th,Qs
1038,CityPam,987389967.0,5.0,1.0,Bc,kc,kc,kf,12642.0,40.0,0.0,XX,XX
627,Mook,987389967.0,5.0,5.0,f,-,-,-,2918.0,0.0,0.0,XX,XX
488,flubnurd2,987389967.0,5.0,2.0,Bk,b,b,b,19775.0,60.0,100.0,XX,XX
42,neffets,987389967.0,5.0,3.0,f,-,-,-,1003.0,0.0,0.0,XX,XX
340,scc,987389967.0,5.0,4.0,f,-,-,-,1858.0,0.0,0.0,XX,XX
1039,CityPam,987390036.0,5.0,5.0,c,c,c,f,12602.0,40.0,0.0,XX,XX
628,Mook,987390036.0,5.0,4.0,f,-,-,-,2918.0,0.0,0.0,XX,XX
489,flubnurd2,987390036.0,5.0,1.0,Bf,-,-,-,19815.0,5.0,0.0,XX,XX
43,neffets,987390036.0,5.0,2.0,Bk,b,b,b,1003.0,60.0,105.0,XX,XX
341,scc,987390036.0,5.0,3.0,f,-,-,-,1858.0,0.0,0.0,XX,XX
1040,CityPam,987390077.0,5.0,4.0,c,c,f,-,12562.0,20.0,0.0,XX,XX
629,Mook,987390077.0,5.0,3.0,f,-,-,-,2918.0,0.0,0.0,XX,XX
490,flubnurd2,987390077.0,5.0,5.0,f,-,-,-,19810.0,0.0,0.0,XX,XX
44,neffets,987390077.0,5.0,1.0,Bc,b,b,k,1048.0,40.0,100.0,2d,Ah
342,scc,987390077.0,5.0,2.0,Bk,c,c,k,1858.0,40.0,0.0,7c,Kc
1041,CityPam,987390123.0,5.0,3.0,f,-,-,-,12542.0,0.0,0.0,XX,XX
630,Mook,987390123.0,5.0,2.0,B,-,-,-,2918.0,10.0,15.0,XX,XX
491,flubnurd2,987390123.0,5.0,4.0,f,-,-,-,19810.0,0.0,0.0,XX,XX
45,neffets,987390123.0,5.0,5.0,f,-,-,-,1108.0,0.0,0.0,XX,XX
343,scc,987390123.0,5.0,1.0,Bf,-,-,-,1818.0,5.0,0.0,XX,XX
1042,CityPam,987390151.0,5.0,2.0,Bk,k,f,-,12542.0,10.0,0.0,XX,XX
631,Mook,987390151.0,5.0,1.0,Bc,k,b,-,2923.0,30.0,40.0,XX,XX
492,flubnurd2,987390151.0,5.0,3.0,f,-,-,-,19810.0,0.0,0.0,XX,XX
46,neffets,987390151.0,5.0,4.0,f,-,-,-,1108.0,0.0,0.0,XX,XX
344,scc,987390151.0,5.0,5.0,f,-,-,-,1813.0,0.0,0.0,XX,XX
1043,CityPam,987390185.0,5.0,1.0,Bf,-,-,-,12532.0,5.0,0.0,XX,XX
632,Mook,987390185.0,5.0,5.0,f,-,-,-,2933.0,0.0,0.0,XX,XX
493,flubnurd2,987390185.0,5.0,2.0,Br,k,k,b,19810.0,40.0,85.0,Js,Ts
47,neffets,987390185.0,5.0,3.0,f,-,-,-,1108.0,0.0,0.0,XX,XX
345,scc,987390185.0,5.0,4.0,cc,k,k,c,1813.0,40.0,0.0,6d,6h
1044,CityPam,987390213.0,5.0,5.0,f,-,-,-,12527.0,0.0,0.0,XX,XX
633,Mook,987390213.0,5.0,4.0,f,-,-,-,2933.0,0.0,0.0,XX,XX
494,flubnurd2,987390213.0,5.0,1.0,Bc,bc,kf,-,19855.0,30.0,0.0,XX,XX
48,neffets,987390213.0,5.0,2.0,Bk,r,b,-,1108.0,50.0,80.0,XX,XX
346,scc,987390213.0,5.0,3.0,f,-,-,-,1773.0,0.0,0.0,XX,XX
1045,CityPam,987390264.0,5.0,4.0,c,bf,-,-,12527.0,20.0,0.0,XX,XX
634,Mook,987390264.0,5.0,3.0,f,-,-,-,2933.0,0.0,0.0,XX,XX
495,flubnurd2,987390264.0,5.0,5.0,c,rc,r,b,19825.0,100.0,0.0,As,Kh
49,neffets,987390264.0,5.0,1.0,Bc,kr,bc,kc,1138.0,100.0,320.0,5s,2s
347,scc,987390264.0,5.0,2.0,Bk,kc,cc,kc,1773.0,100.0,0.0,4c,Ks
1046,CityPam,987390323.0,5.0,3.0,f,-,-,-,12507.0,0.0,0.0,XX,XX
635,Mook,987390323.0,5.0,2.0,Bk,b,-,-,2933.0,20.0,30.0,XX,XX
496,flubnurd2,987390323.0,5.0,4.0,f,-,-,-,19725.0,0.0,0.0,XX,XX
50,neffets,987390323.0,5.0,5.0,f,-,-,-,1358.0,0.0,0.0,XX,XX
348,scc,987390323.0,5.0,1.0,Bc,kf,-,-,1673.0,10.0,0.0,XX,XX
1047,CityPam,987390351.0,5.0,2.0,Bk,kc,k,kf,12507.0,20.0,0.0,XX,XX
636,Mook,987390351.0,5.0,1.0,Bc,kc,k,kf,2943.0,20.0,0.0,XX,XX
497,flubnurd2,987390351.0,5.0,3.0,f,-,-,-,19725.0,0.0,0.0,XX,XX
51,neffets,987390351.0,5.0,4.0,f,-,-,-,1358.0,0.0,0.0,XX,XX
349,scc,987390351.0,5.0,5.0,c,b,k,b,1663.0,40.0,80.0,XX,XX
1053,CityPam,987390528.0,5.0,2.0,Bk,c,k,b,12482.0,40.0,80.0,Qs,5h
642,Mook,987390528.0,5.0,1.0,Bc,b,k,kc,3033.0,40.0,0.0,5d,6h
503,flubnurd2,987390528.0,5.0,3.0,f,-,-,-,19710.0,0.0,0.0,XX,XX
57,neffets,987390528.0,5.0,4.0,f,-,-,-,1323.0,0.0,0.0,XX,XX
355,scc,987390528.0,5.0,5.0,f,-,-,-,1663.0,0.0,0.0,XX,XX
1054,CityPam,987390573.0,5.0,1.0,Bc,k,kc,k,12522.0,40.0,0.0,5h,Ah
643,Mook,987390573.0,5.0,5.0,r,k,b,k,2993.0,40.0,110.0,8d,8s
504,flubnurd2,987390573.0,5.0,2.0,Bf,-,-,-,19710.0,10.0,0.0,XX,XX
58,neffets,987390573.0,5.0,3.0,f,-,-,-,1323.0,0.0,0.0,XX,XX
356,scc,987390573.0,5.0,4.0,cc,k,kf,-,1663.0,20.0,0.0,XX,XX
1070,CityPam,987391224.0,5.0,3.0,f,-,-,-,12437.0,0.0,0.0,XX,XX
68,ff,987391224.0,5.0,5.0,r,r,b,b,1035.0,80.0,0.0,Js,Jc
520,flubnurd2,987391224.0,5.0,4.0,f,-,-,-,19650.0,0.0,0.0,XX,XX
74,neffets,987391224.0,5.0,1.0,Bf,-,-,-,1328.0,5.0,0.0,XX,XX
372,scc,987391224.0,5.0,2.0,Bc,bc,kc,kc,2033.0,80.0,165.0,9s,Ts
1171,CityPam,987397824.0,5.0,3.0,f,-,-,-,12292.0,0.0,0.0,XX,XX
137,JMA,987397824.0,5.0,2.0,c,b,-,-,3207.0,20.0,30.0,XX,XX
15,Spiceworm,987397824.0,5.0,5.0,f,-,-,-,950.0,0.0,0.0,XX,XX
599,condor,987397824.0,5.0,4.0,f,-,-,-,31921.0,0.0,0.0,XX,XX
89,slp,987397824.0,5.0,1.0,Bk,kf,-,-,1365.0,10.0,0.0,XX,XX
1172,CityPam,987397853.0,5.0,3.0,f,-,-,-,12292.0,0.0,0.0,XX,XX
138,JMA,987397853.0,5.0,2.0,Bf,-,-,-,3217.0,10.0,0.0,XX,XX
16,Spiceworm,987397853.0,5.0,5.0,f,-,-,-,950.0,0.0,0.0,XX,XX
600,condor,987397853.0,5.0,4.0,r,-,-,-,31921.0,20.0,35.0,XX,XX
90,slp,987397853.0,5.0,1.0,Bf,-,-,-,1355.0,5.0,0.0,XX,XX
1173,CityPam,987397866.0,5.0,2.0,Bk,kc,kc,k,12292.0,40.0,0.0,Js,7h
139,JMA,987397866.0,5.0,1.0,Bc,kc,kc,k,3207.0,40.0,0.0,3c,Ah
17,Spiceworm,987397866.0,5.0,4.0,c,b,b,k,950.0,40.0,130.0,Tc,Jd
601,condor,987397866.0,5.0,3.0,f,-,-,-,31936.0,0.0,0.0,XX,XX
91,slp,987397866.0,5.0,5.0,c,f,-,-,1350.0,10.0,0.0,XX,XX
1174,CityPam,987397942.0,5.0,1.0,Bf,-,-,-,12252.0,5.0,0.0,XX,XX
140,JMA,987397942.0,5.0,5.0,rc,b,b,-,3167.0,60.0,105.0,XX,XX
18,Spiceworm,987397942.0,5.0,3.0,f,-,-,-,1040.0,0.0,0.0,XX,XX
602,condor,987397942.0,5.0,2.0,Br,kc,kf,-,31936.0,40.0,0.0,XX,XX
92,slp,987397942.0,5.0,4.0,f,-,-,-,1340.0,0.0,0.0,XX,XX
1175,CityPam,987397998.0,5.0,5.0,f,-,-,-,12247.0,0.0,0.0,XX,XX
141,JMA,987397998.0,5.0,4.0,f,-,-,-,3212.0,0.0,0.0,XX,XX
19,Spiceworm,987397998.0,5.0,2.0,Bf,-,-,-,1040.0,10.0,0.0,XX,XX
603,condor,987397998.0,5.0,1.0,Bf,-,-,-,31896.0,5.0,0.0,XX,XX
93,slp,987397998.0,5.0,3.0,r,-,-,-,1340.0,20.0,35.0,XX,XX
1176,CityPam,987398008.0,5.0,4.0,f,-,-,-,12247.0,0.0,0.0,XX,XX
142,JMA,987398008.0,5.0,3.0,f,-,-,-,3212.0,0.0,0.0,XX,XX
20,Spiceworm,987398008.0,5.0,1.0,Bf,-,-,-,1030.0,5.0,0.0,XX,XX
604,condor,987398008.0,5.0,5.0,f,-,-,-,31891.0,0.0,0.0,XX,XX
94,slp,987398008.0,5.0,2.0,B,-,-,-,1355.0,10.0,15.0,XX,XX
1177,CityPam,987398012.0,5.0,3.0,f,-,-,-,12247.0,0.0,0.0,XX,XX
143,JMA,987398012.0,5.0,2.0,Bc,k,b,-,3212.0,40.0,65.0,XX,XX
21,Spiceworm,987398012.0,5.0,5.0,f,-,-,-,1025.0,0.0,0.0,XX,XX
605,condor,987398012.0,5.0,4.0,r,k,f,-,31891.0,20.0,0.0,XX,XX
95,slp,987398012.0,5.0,1.0,Bf,-,-,-,1360.0,5.0,0.0,XX,XX
7,Arutha,987398608.0,5.0,3.0,c,kc,kc,bc,952.0,80.0,0.0,Td,7c
153,JMA,987398608.0,5.0,5.0,c,b,b,r,3215.0,80.0,195.0,9h,2h
31,Spiceworm,987398608.0,5.0,1.0,Bf,-,-,-,1015.0,5.0,0.0,XX,XX
30,ram-z,987398608.0,5.0,2.0,BQ,-,-,-,2523.0,10.0,0.0,XX,XX
105,slp,987398608.0,5.0,4.0,c,kc,kf,-,1270.0,20.0,0.0,XX,XX
8,Arutha,987398677.0,5.0,1.0,Bk,kc,kc,k,872.0,40.0,80.0,9d,4s
154,JMA,987398677.0,5.0,3.0,c,b,b,k,3330.0,40.0,0.0,3c,3h
32,Spiceworm,987398677.0,5.0,5.0,f,-,-,-,1010.0,0.0,0.0,XX,XX
613,quantabe,987398677.0,5.0,4.0,f,-,-,-,7545.0,0.0,0.0,XX,XX
106,slp,987398677.0,5.0,2.0,f,-,-,-,1250.0,0.0,0.0,XX,XX
9,Arutha,987398736.0,5.0,1.0,Bc,bc,kc,kc,912.0,70.0,0.0,2c,Kc
155,JMA,987398736.0,5.0,4.0,c,c,c,f,3290.0,50.0,0.0,XX,XX
33,Spiceworm,987398736.0,5.0,3.0,Q,-,-,-,1010.0,0.0,0.0,XX,XX
614,quantabe,987398736.0,5.0,5.0,f,-,-,-,7545.0,0.0,0.0,XX,XX
107,slp,987398736.0,5.0,2.0,Bk,r,b,b,1250.0,70.0,190.0,Ks,Jd
186,JMA,987399816.0,5.0,1.0,Bc,k,b,-,3360.0,30.0,60.0,XX,XX
4,ParFore,987399816.0,5.0,3.0,Q,-,-,-,1005.0,0.0,0.0,XX,XX
645,quantabe,987399816.0,5.0,2.0,Bk,k,f,-,7600.0,10.0,0.0,XX,XX
138,slp,987399816.0,5.0,5.0,c,k,f,-,1510.0,10.0,0.0,XX,XX
1143,smeagn,987399816.0,5.0,4.0,c,k,f,-,2521.0,10.0,0.0,XX,XX
119,COCOPETE,987399855.0,5.0,3.0,f,-,-,-,1725.0,0.0,0.0,XX,XX
187,JMA,987399855.0,5.0,5.0,f,-,-,-,3390.0,0.0,0.0,XX,XX
646,quantabe,987399855.0,5.0,1.0,Bf,-,-,-,7590.0,5.0,0.0,XX,XX
139,slp,987399855.0,5.0,4.0,f,-,-,-,1500.0,0.0,0.0,XX,XX
1144,smeagn,987399855.0,5.0,2.0,B,-,-,-,2511.0,10.0,15.0,XX,XX
120,COCOPETE,987399870.0,5.0,2.0,Bf,-,-,-,1725.0,10.0,0.0,XX,XX
188,JMA,987399870.0,5.0,4.0,r,b,c,k,3390.0,50.0,0.0,Ac,Qc
647,quantabe,987399870.0,5.0,5.0,f,-,-,-,7585.0,0.0,0.0,XX,XX
140,slp,987399870.0,5.0,3.0,cc,kc,b,k,1500.0,50.0,115.0,3c,Jc
1145,smeagn,987399870.0,5.0,1.0,Bf,-,-,-,2516.0,5.0,0.0,XX,XX
121,COCOPETE,987399906.0,5.0,1.0,Bf,-,-,-,1715.0,5.0,0.0,XX,XX
189,JMA,987399906.0,5.0,3.0,c,bc,k,kf,3340.0,30.0,0.0,XX,XX
648,quantabe,987399906.0,5.0,4.0,c,r,k,b,7585.0,50.0,95.0,XX,XX
141,slp,987399906.0,5.0,2.0,Bk,kf,-,-,1565.0,10.0,0.0,XX,XX
1146,smeagn,987399906.0,5.0,5.0,f,-,-,-,2511.0,0.0,0.0,XX,XX
122,COCOPETE,987399956.0,5.0,5.0,f,-,-,-,1710.0,0.0,0.0,XX,XX
190,JMA,987399956.0,5.0,2.0,Bf,-,-,-,3310.0,10.0,0.0,XX,XX
649,quantabe,987399956.0,5.0,3.0,r,-,-,-,7630.0,20.0,35.0,XX,XX
142,slp,987399956.0,5.0,1.0,Bf,-,-,-,1555.0,5.0,0.0,XX,XX
1147,smeagn,987399956.0,5.0,4.0,f,-,-,-,2511.0,0.0,0.0,XX,XX
123,COCOPETE,987399967.0,5.0,4.0,f,-,-,-,1710.0,0.0,0.0,XX,XX
191,JMA,987399967.0,5.0,1.0,Bc,kf,-,-,3300.0,10.0,0.0,XX,XX
650,quantabe,987399967.0,5.0,2.0,Bk,b,-,-,7645.0,20.0,30.0,XX,XX
143,slp,987399967.0,5.0,5.0,f,-,-,-,1550.0,0.0,0.0,XX,XX
1148,smeagn,987399967.0,5.0,3.0,f,-,-,-,2511.0,0.0,0.0,XX,XX
128,COCOPETE,987400167.0,5.0,5.0,f,-,-,-,1695.0,0.0,0.0,XX,XX
196,JMA,987400167.0,5.0,2.0,Bk,kf,-,-,3230.0,10.0,0.0,XX,XX
655,quantabe,987400167.0,5.0,3.0,f,-,-,-,7615.0,0.0,0.0,XX,XX
148,slp,987400167.0,5.0,1.0,Bf,-,-,-,1555.0,5.0,0.0,XX,XX
1153,smeagn,987400167.0,5.0,4.0,c,b,-,-,2571.0,20.0,35.0,XX,XX
129,COCOPETE,987400186.0,5.0,4.0,c,k,k,k,1695.0,10.0,30.0,7c,8s
197,JMA,987400186.0,5.0,1.0,Bc,k,k,k,3220.0,10.0,0.0,4c,Qc
656,quantabe,987400186.0,5.0,2.0,Bk,k,k,k,7615.0,10.0,0.0,3d,3s
149,slp,987400186.0,5.0,5.0,f,-,-,-,1550.0,0.0,0.0,XX,XX
1154,smeagn,987400186.0,5.0,3.0,f,-,-,-,2586.0,0.0,0.0,XX,XX
130,COCOPETE,987400226.0,5.0,3.0,cc,cc,kc,k,1715.0,70.0,0.0,As,5s
198,JMA,987400226.0,5.0,5.0,f,-,-,-,3210.0,0.0,0.0,XX,XX
657,quantabe,987400226.0,5.0,1.0,Br,bc,kf,-,7605.0,50.0,0.0,XX,XX
150,slp,987400226.0,5.0,4.0,rc,r,b,k,1550.0,70.0,200.0,7s,Ac
1155,smeagn,987400226.0,5.0,2.0,Bf,-,-,-,2586.0,10.0,0.0,XX,XX
136,COCOPETE,987400464.0,5.0,3.0,c,k,c,f,1625.0,30.0,0.0,XX,XX
204,JMA,987400464.0,5.0,5.0,f,-,-,-,3150.0,0.0,0.0,XX,XX
140,ff,987400464.0,5.0,1.0,Bf,-,-,-,890.0,5.0,0.0,XX,XX
156,slp,987400464.0,5.0,4.0,f,-,-,-,1625.0,0.0,0.0,XX,XX
1161,smeagn,987400464.0,5.0,2.0,Bk,k,b,b,2576.0,50.0,85.0,XX,XX
137,COCOPETE,987400489.0,5.0,2.0,Bf,-,-,-,1595.0,10.0,0.0,XX,XX
205,JMA,987400489.0,5.0,4.0,f,-,-,-,3150.0,0.0,0.0,XX,XX
141,ff,987400489.0,5.0,5.0,r,b,-,-,885.0,30.0,65.0,XX,XX
157,slp,987400489.0,5.0,3.0,cc,kf,-,-,1625.0,20.0,0.0,XX,XX
1162,smeagn,987400489.0,5.0,1.0,Bf,-,-,-,2611.0,5.0,0.0,XX,XX
138,COCOPETE,987400513.0,5.0,1.0,Bf,-,-,-,1585.0,5.0,0.0,XX,XX
206,JMA,987400513.0,5.0,3.0,f,-,-,-,3150.0,0.0,0.0,XX,XX
142,ff,987400513.0,5.0,4.0,f,-,-,-,920.0,0.0,0.0,XX,XX
158,slp,987400513.0,5.0,2.0,Bk,k,k,kf,1605.0,10.0,0.0,XX,XX
1163,smeagn,987400513.0,5.0,5.0,c,k,k,b,2606.0,30.0,45.0,XX,XX
139,COCOPETE,987400538.0,5.0,5.0,f,-,-,-,1580.0,0.0,0.0,XX,XX
207,JMA,987400538.0,5.0,2.0,Bc,c,b,b,3150.0,70.0,120.0,XX,XX
143,ff,987400538.0,5.0,3.0,f,-,-,-,920.0,0.0,0.0,XX,XX
159,slp,987400538.0,5.0,1.0,Br,b,kc,kf,1595.0,50.0,0.0,XX,XX
1164,smeagn,987400538.0,5.0,4.0,f,-,-,-,2621.0,0.0,0.0,XX,XX
185,COCOPETE,987402140.0,5.0,4.0,f,-,-,-,1515.0,0.0,0.0,XX,XX
253,JMA,987402140.0,5.0,2.0,Bk,b,b,k,2970.0,40.0,0.0,Qc,8h
45,SongMonk,987402140.0,5.0,3.0,f,-,-,-,1310.0,0.0,0.0,XX,XX
199,kerner,987402140.0,5.0,5.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
205,slp,987402140.0,5.0,1.0,Bc,kc,kc,k,1420.0,40.0,80.0,7c,Kh
186,COCOPETE,987402173.0,5.0,3.0,f,-,-,-,1515.0,0.0,0.0,XX,XX
254,JMA,987402173.0,5.0,1.0,Bc,b,-,-,2930.0,20.0,30.0,XX,XX
46,SongMonk,987402173.0,5.0,2.0,Bk,f,-,-,1310.0,10.0,0.0,XX,XX
200,kerner,987402173.0,5.0,4.0,f,-,-,-,1568.0,0.0,0.0,XX,XX
206,slp,987402173.0,5.0,5.0,f,-,-,-,1460.0,0.0,0.0,XX,XX
187,COCOPETE,987402189.0,5.0,2.0,Bk,k,k,k,1515.0,10.0,30.0,Td,5d
255,JMA,987402189.0,5.0,5.0,f,-,-,-,2940.0,0.0,0.0,XX,XX
47,SongMonk,987402189.0,5.0,1.0,Bc,k,k,k,1300.0,10.0,0.0,Jc,7s
201,kerner,987402189.0,5.0,3.0,c,k,k,k,1568.0,10.0,0.0,2d,6d
207,slp,987402189.0,5.0,4.0,f,-,-,-,1460.0,0.0,0.0,XX,XX
188,COCOPETE,987402210.0,5.0,1.0,Bf,-,-,-,1535.0,5.0,0.0,XX,XX
256,JMA,987402210.0,5.0,4.0,f,-,-,-,2940.0,0.0,0.0,XX,XX
48,SongMonk,987402210.0,5.0,5.0,f,-,-,-,1290.0,0.0,0.0,XX,XX
202,kerner,987402210.0,5.0,2.0,Bc,kc,k,k,1558.0,30.0,0.0,Kh,3h
208,slp,987402210.0,5.0,3.0,r,b,k,k,1460.0,30.0,65.0,8c,Kc
189,COCOPETE,987402231.0,5.0,5.0,c,f,-,-,1530.0,10.0,0.0,XX,XX
257,JMA,987402231.0,5.0,3.0,f,-,-,-,2940.0,0.0,0.0,XX,XX
49,SongMonk,987402231.0,5.0,4.0,f,-,-,-,1290.0,0.0,0.0,XX,XX
203,kerner,987402231.0,5.0,1.0,Bc,kf,-,-,1528.0,10.0,0.0,XX,XX
209,slp,987402231.0,5.0,2.0,Bk,b,-,-,1495.0,20.0,40.0,XX,XX
190,COCOPETE,987402256.0,5.0,4.0,c,b,b,b,1520.0,70.0,0.0,Ad,Jh
258,JMA,987402256.0,5.0,2.0,Bc,kf,-,-,2940.0,20.0,0.0,XX,XX
50,SongMonk,987402256.0,5.0,3.0,r,kc,kc,kc,1290.0,70.0,185.0,Th,As
204,kerner,987402256.0,5.0,5.0,c,f,-,-,1518.0,20.0,0.0,XX,XX
210,slp,987402256.0,5.0,1.0,Bf,-,-,-,1515.0,5.0,0.0,XX,XX
197,COCOPETE,987402478.0,5.0,3.0,c,b,k,k,1345.0,20.0,30.0,3h,4h
265,JMA,987402478.0,5.0,1.0,Bc,kf,-,-,2975.0,10.0,0.0,XX,XX
6,Maze,987402478.0,5.0,2.0,Bk,kc,k,k,445.0,20.0,30.0,6d,7h
211,kerner,987402478.0,5.0,4.0,c,f,-,-,1483.0,10.0,0.0,XX,XX
217,slp,987402478.0,5.0,5.0,f,-,-,-,1490.0,0.0,0.0,XX,XX
198,COCOPETE,987402520.0,5.0,2.0,Bc,b,kc,b,1355.0,70.0,190.0,XX,XX
266,JMA,987402520.0,5.0,5.0,r,c,b,f,2965.0,50.0,0.0,XX,XX
7,Maze,987402520.0,5.0,1.0,Bc,kc,kc,kf,455.0,50.0,0.0,XX,XX
